Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
cucumber,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
Total - cucumber,,,,,,,,0.37333333333333335,0.44333333333333336,0.8999999999999998,0.5733333333333333
 ,,,,,,,,,,,
green,cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,cube/cube_3 (nan)      cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
green,cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
green,cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
green,cube/cube_3 (nan)      cube/cube_3 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
green,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
Total - green,,,,,,,,0.3533333333333334,0.37833333333333335,0.9666666666666666,0.5292857142857144
 ,,,,,,,,,,,
ear,corn/corn_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
ear,cube/cube_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) corn/corn_3 (nan) ,1.0,-1.0,2.0,1.0,0.0,0.333333333333,0.5,0.4
ear,cube/cube_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
ear,cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
ear,cube/cube_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) corn/corn_3 (nan) ,1.0,-1.0,2.0,1.0,0.0,0.333333333333,0.5,0.4
ear,cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,-2.0,3.0,2.0,-0.25,0.25,0.333333333333,0.285714285714
ear,corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,3.0,1.0,0.2,0.4,0.666666666667,0.5
ear,cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) corn/corn_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
ear,corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,-1.0,2.0,1.0,0.0,0.333333333333,0.5,0.4
ear,corn/corn_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
Total - ear,,,,,,,,0.21166666666666661,0.43166666666666664,0.6833333333333333,0.5185714285714286
 ,,,,,,,,,,,
banana,cube/cube_3 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,cube/cube_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,cube/cube_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
