Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
look,banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      banana/banana_3 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
look,cube/cube_2 (nan)      banana/banana_3 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
look,banana/banana_3 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
look,banana/banana_3 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
Total - look,,,,,,,,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667
 ,,,,,,,,,,,
salad,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
salad,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
salad,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) ,3.0,0.0,3.0,0.0,0.5,0.5,1.0,0.666666666667
salad,cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_2 (nan) ,cube/cube_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
salad,cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,cube/cube_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
salad,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
salad,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) ,cube/cube_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
salad,cube/cube_2 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,cube/cube_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
salad,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
salad,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
Total - salad,,,,,,,,0.3916666666666667,0.3916666666666667,1.0,0.5428571428571427
 ,,,,,,,,,,,
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,corn/corn_1 (nan) ,corn/corn_1 (nan) banana/banana_3 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      corn/corn_1 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) banana/banana_3 (nan) corn/corn_1 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      corn/corn_1 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) corn/corn_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
corn,corn/corn_1 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      corn/corn_1 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) banana/banana_3 (nan) corn/corn_1 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) ,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.666666666667
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,corn/corn_1 (nan) ,corn/corn_1 (nan) banana/banana_3 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      corn/corn_1 (nan)      ,corn/corn_1 (nan) corn/corn_1 (nan) corn/corn_1 (nan) ,corn/corn_1 (nan) banana/banana_3 (nan) corn/corn_1 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
corn,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,corn/corn_1 (nan) ,corn/corn_1 (nan) banana/banana_3 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
Total - corn,,,,,,,,0.6083333333333333,0.6833333333333333,0.8166666666666668,0.7066666666666668
 ,,,,,,,,,,,
yellow,banana/banana_3 (nan)      cube/cube_2 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
yellow,banana/banana_3 (nan)      banana/banana_3 (nan)      corn/corn_1 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) banana/banana_3 (nan) corn/corn_1 (nan) cube/cube_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
yellow,banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
yellow,banana/banana_3 (nan)      cube/cube_2 (nan)      corn/corn_1 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) corn/corn_1 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
yellow,banana/banana_3 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) cube/cube_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
yellow,banana/banana_3 (nan)      corn/corn_1 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) ,banana/banana_3 (nan) corn/corn_1 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,1.0,2.0,0.0,0.6,0.5,1.0,0.666666666667
yellow,cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) ,cube/cube_2 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
yellow,banana/banana_3 (nan)      cube/cube_2 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_3 (nan)      corn/corn_1 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) ,banana/banana_3 (nan) corn/corn_1 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
yellow,banana/banana_3 (nan)      cube/cube_2 (nan)      corn/corn_1 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) corn/corn_1 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) corn/corn_1 (nan) banana/banana_3 (nan) cube/cube_2 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
Total - yellow,,,,,,,,0.7016666666666667,0.6583333333333333,1.0,0.7826190476190475
 ,,,,,,,,,,,
fruit,cube/cube_2 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) ,banana/banana_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,banana/banana_3 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) banana/banana_3 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) banana/banana_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
fruit,banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
fruit,banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      banana/banana_3 (nan)      ,banana/banana_3 (nan) banana/banana_3 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) banana/banana_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
fruit,banana/banana_3 (nan)      cube/cube_2 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) banana/banana_3 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) banana/banana_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
fruit,banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) banana/banana_3 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) ,1.0,-1.0,0.0,2.0,0.0,1.0,0.333333333333,0.5
fruit,cube/cube_2 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) ,banana/banana_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
fruit,banana/banana_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) cube/cube_2 (nan) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
fruit,banana/banana_3 (nan)      banana/banana_3 (nan)      cube/cube_2 (nan)      ,banana/banana_3 (nan) banana/banana_3 (nan) banana/banana_3 (nan) ,banana/banana_3 (nan) banana/banana_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
Total - fruit,,,,,,,,0.6083333333333333,0.7833333333333333,0.75,0.7266666666666667
 ,,,,,,,,,,,
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
cucumb,banana/banana_3 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
cucumb,cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.666666666667
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
cucumb,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
cucumb,banana/banana_3 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
Total - cucumb,,,,,,,,0.45166666666666666,0.4766666666666667,0.9666666666666666,0.6321428571428571
 ,,,,,,,,,,,
green,banana/banana_3 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) banana/banana_3 (nan) cucumber/cucumber_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      banana/banana_3 (nan)      banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) banana/banana_3 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
green,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) banana/banana_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) banana/banana_3 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
green,banana/banana_3 (nan)      cucumber/cucumber_2 (nan)      cucumber/cucumber_2 (nan)      cube/cube_2 (nan)      banana/banana_3 (nan)      ,cucumber/cucumber_2 (nan) cube/cube_2 (nan) cucumber/cucumber_2 (nan) ,banana/banana_3 (nan) cucumber/cucumber_2 (nan) cucumber/cucumber_2 (nan) cube/cube_2 (nan) banana/banana_3 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
