Token,Type,2-corn/corn_2,2-corn/corn_1,2-corn/corn_4,1-corn/corn_4,0-cube/cube_2,0-cube/cube_3,4-cube/cube_4,4-cube/cube_2,4-cube/cube_3,0-cube/cube_4,3-banana/banana_4,3-corn/corn_4,3-corn/corn_2,3-corn/corn_1,1-corn/corn_1,0-corn/corn_1,0-corn/corn_2,2-cube/cube_3,0-corn/corn_4,3-cube/cube_4,3-cube/cube_3,3-cube/cube_2,2-cucumber/cucumber_3,0-banana/banana_4,2-cucumber/cucumber_1,0-banana/banana_3,2-cucumber/cucumber_4,0-banana/banana_1,1-banana/banana_3,1-banana/banana_1,1-banana/banana_4,5-corn/corn_2,0-cucumber/cucumber_1,0-cucumber/cucumber_3,0-cucumber/cucumber_4,1-corn/corn_2,3-cucumber/cucumber_4,3-cucumber/cucumber_3,3-cucumber/cucumber_1,4-cucumber/cucumber_4,2-banana/banana_1,5-cucumber/cucumber_3,2-banana/banana_4,4-cucumber/cucumber_1,4-cucumber/cucumber_3,4-corn/corn_4,4-corn/corn_2,2-cube/cube_4,1-cube/cube_2,2-cube/cube_2,1-cube/cube_4,1-cube/cube_3,1-cucumber/cucumber_4,1-cucumber/cucumber_1,1-cucumber/cucumber_3
corn,rgb,0.9998371177424005,0.9999440632395064,0.9999004550856143,0.9998978042727252,2.2523413059590442e-05,1.5814683535218994e-05,1.0,0.0003920310753368446,0.0003077456010616493,1.0,0.9999495112664795,0.9999025906958702,0.999842227808869,0.9999447887077788,0.9999375787426497,0.9999366547695535,0.9998306351992183,1.7104991463667192e-05,0.9998941887605648,1.0,4.2310673514691053e-05,0.00024212940342583847,0.5871834805182459,0.998791438845394,0.7291015020127611,0.9999975579973018,0.8184799850270891,0.9999956375286179,0.9999978426445774,0.9999959025658465,0.9996944488123327,0.999866720927608,0.5303186127082414,0.5935399864023694,0.7458553480010416,0.9998214601164614,0.8213541412245695,0.6520622815319194,0.8342374605950785,0.8966678735224036,0.9999969762215143,0.7997104404582913,0.9996701923922154,0.8847393783616054,0.6947640263794971,0.9999123712416128,0.9998526186547996,1.0,4.273630825206898e-05,5.569113399096603e-05,1.0,1.4490734680059522e-05,0.7929755903250884,0.6189142526799036,0.5215588158561993
corn,shape,0.9999563971985564,0.999871499515562,0.9999997879554278,0.9999999574159686,4.322121562925977e-07,0.00010212939721528976,4.771525294499977e-05,0.00030729414166749994,2.1978281086407715e-05,8.638790761389878e-06,0.9919371925418689,0.9999901627610065,0.9999826918167363,0.9991156206403081,0.999969979049217,0.9999554801885107,0.9999610184658273,0.00010948919164799462,0.9998910462149906,0.0001975401331701271,0.00016329338285528256,0.0001369645808545939,0.9998183803091432,0.9999969316125096,0.24755511405244096,0.999996741534318,0.9989641183538742,0.0009167377979969743,0.013780504776310072,0.9246949769303109,0.9961628802702402,0.9999929636035546,0.9855436925074633,0.9996342997330302,0.9937214951689991,0.9999610184658273,0.9988764751246464,0.9783592113429778,0.999423713478146,0.9899778815295452,9.506727157936469e-05,9.003886889380422e-05,0.00017813987273913412,2.2878178732895365e-06,0.9999977872946224,0.9999999533044428,0.9999988059927941,5.9359145000060866e-05,2.0954583983759357e-05,8.283148200732715e-05,6.042408905873548e-05,1.754639724512774e-05,0.9999965657276656,0.9995745452262267,0.9730269688424596
corn,object,0.9999617424915141,0.9999617130649253,0.9999979786611208,0.9999991541725894,2.71521430220659e-06,3.577325721845891e-05,0.9999999262965992,0.00020257261248208776,3.335167850833301e-05,0.9999993535442457,0.9997787727241375,0.9999860594741778,0.999974657189547,0.9996064995425757,0.9999781217125253,0.9999705488371929,0.999957111652777,1.8356054580453636e-05,0.9999457896336794,0.9999999555928272,3.603100725876355e-05,0.0001147353205321145,0.995056498821142,0.9999816099230122,0.575174775590914,0.9999990019225108,0.993352360842136,0.9660770760256068,0.9966949111219812,0.9995693272577609,0.9996127983204067,0.9999882245754145,0.9551425680356388,0.9935588980440645,0.9793710896937033,0.9999563909224237,0.9932303272672239,0.9471815790879545,0.9960940409841806,0.983774436542598,0.927342623703538,0.02430126783435012,0.7671254051869063,0.004996310949252541,0.9996019245949397,0.9999990928203085,0.9999946725264169,0.9999999084576684,2.0267643669298774e-05,4.8860040381579824e-05,0.9999997659020621,6.046435789571739e-06,0.9995527608113106,0.9936428481182865,0.9363700528500493
cube,rgb,0.0011685953253475672,0.0017457507801552296,0.001198314196336026,0.001164821641839993,0.9997697590073471,0.9999807815855113,0.999982125606908,0.9955659950648501,0.996758086852681,0.9976116047118727,0.14679286689029894,0.001229446447046728,0.0012113420877609882,0.0018217994596550302,0.0018876186653256125,0.0018330839120261537,0.0011268551552729863,0.9999451853669324,0.001126685028122674,0.999952327254531,0.9998190556715536,0.9986497232451819,0.6804052001083167,0.9770394380703977,0.646522094303268,0.11064582562347951,0.30207251454148365,0.03390332267076125,0.5452604902356465,0.04738480286058868,0.5698763033972953,0.0012269675076992373,0.8358488854291798,0.6159185522966191,0.41172551901913285,0.0012605142728818297,0.29669418212892673,0.6624236238470023,0.31465503232331254,0.19384464035062818,0.043764114917072,0.5227562724571594,0.9992634347998044,0.16818264673862113,0.6213291622850533,0.0011495202021381563,0.001307054812263783,0.9999340428936873,0.9994894371770155,0.9994395265653744,0.997814379882602,0.9999695458752312,0.32945020228112765,0.716495833329916,0.8098338729097868
cube,shape,2.263161822230087e-05,0.00019869948457101067,4.473364411037693e-07,1.9924384656032238e-07,0.9999968011471128,0.9998857579720025,0.9999688457006176,0.9997586929152475,0.9999687727107117,0.9999887124117949,0.25058892943005123,8.05813601692902e-06,1.1508919615336305e-05,0.001124080897877016,8.408314776111094e-05,3.71652778792088e-05,1.5295740979624977e-05,0.9998788526917651,3.865126099518166e-05,0.9998475365758429,0.9998172241470119,0.9999059428004898,5.7060584604668534e-05,1.7717029767173837e-05,0.7575189904662382,5.8940604811725755e-06,0.0006967801111281918,0.9941697235178628,0.9349762457734636,0.46324170082537314,0.0008461078514611701,1.0147702581114944e-05,0.006137197966339954,0.00011431332977015064,0.0030035713646268647,1.5295740979624892e-05,0.003474634774120344,0.037552993091185254,0.0026728508178335583,0.12892232966792394,0.9999477632322076,0.9996861360042768,0.9993490416518087,0.9999927366410651,5.566703576779872e-06,2.351962072168432e-06,1.2370625308989335e-05,0.9999376619427401,0.999970682670657,0.9999169910803182,0.999940613331358,0.9999803885527904,2.2996612554594365e-06,0.00017652005365660222,0.003272976701808233
cube,object,1.235342258193578e-05,0.00015603562150772165,4.6360113171188166e-07,2.1777284794423882e-07,0.9999951767861869,0.9998997212658748,0.9999655979175924,0.9997704491134486,0.9999623981076057,0.9999695767633016,0.04901395030758336,7.025143608369227e-06,7.900716765498477e-06,0.001071626460005686,6.973271243448805e-05,3.137343153693125e-05,8.614257228182745e-06,0.9999062703625349,2.2783060668345942e-05,0.9998589379507143,0.9998773787089206,0.9998996219991261,8.108767183665791e-05,1.999889225891995e-05,0.5358379936431219,3.3978043419862096e-06,0.000549032536133038,0.91987315328284,0.616789199217872,0.130997034077245,0.0006264815118920947,1.0043718193043585e-05,0.004527732126598692,0.00011891307236228925,0.0016840875649211749,8.750770462638693e-06,0.002238301018159372,0.021325373525786992,0.002126948459131731,0.06740761674802224,0.9989017015107071,0.9979516113485678,0.9961594128991225,0.9999213505255098,1.4578336233703969e-05,2.4911856804267137e-06,1.1228026624500322e-05,0.9999237807981582,0.9999677596102734,0.9999217161027409,0.9999010110096622,0.999982951101362,4.1873677143502205e-06,0.0002288359961090286,0.0024688664244473164
cucumber,rgb,8.758247749751965e-05,0.00044558561684740125,0.00011143230528054021,9.793798179617548e-05,0.9999999999617313,1.0376738557991428e-05,1.5489688686569047e-20,0.9999999961321147,2.5984338647492834e-05,1.439925885381912e-19,0.8873843214257773,0.00012481440169274406,0.000105508326753657,0.0005120456681498846,0.000593987461714384,0.000540626857716104,7.168762141573229e-05,4.3980978853250146e-05,8.367133386081781e-05,3.1966057944996006e-20,2.8750823499873796e-05,0.9999999995610287,0.9999859509682973,0.999993215855906,0.9999788379827921,0.2495774241634817,0.9996148652679491,0.07097038321362757,0.8649171876675161,0.11447382276502509,0.9984438546813894,0.00011742656971522198,0.9999971671334209,0.999975914777791,0.9998643012264495,0.00012241600265764163,0.9995926192351499,0.99998279709757,0.9996553215667308,0.9985447219829744,0.07878259769360094,0.9999404104105049,0.9999994020981051,0.9978747897052678,0.9999751035117995,9.442023472809133e-05,0.0001527368786440563,2.492202732802907e-20,0.9999999998669193,0.9999999998587485,1.4155201306137863e-19,2.646537925575584e-05,0.9997098209123728,0.999989466196085,0.999996175048947
cucumber,shape,0.0005894452165689956,4.850615067827367e-05,0.006082809715571327,0.0032278656794954,0.9948695033115701,0.9138173316698104,0.7875485649996502,0.9004595888565837,0.6496514314243699,0.9906570078156876,0.009140669903664517,0.0008342258825225272,0.0001297674718749255,0.00029878548305146323,0.00016325561062866933,0.0005979517956759751,0.0005497916872747106,0.8831173746754217,0.02374438918048035,0.8432497373185575,0.675282364631738,0.9260682746467331,0.9993666285254241,0.0009985713681319387,0.9999083235394206,0.6427226722028607,0.9998050509430461,0.9999999999780615,0.9999999999932756,0.9699928940957352,0.9995316037621463,0.0001849411466900352,0.9998327213034699,0.9991849692062694,0.9999321706888801,0.0005497916872746988,0.9996343839569393,0.9999638446211597,0.9998274217841262,0.9997710384466444,0.9996207313142504,0.9997775024272896,0.9999999995929749,0.9999824482041972,0.9993773588192522,7.123781791586317e-05,0.0002458853972710519,0.7666640116563754,0.9869206645691115,0.9442989212696622,0.8729189004003098,0.9707778864550334,0.9986890158682612,0.9991958051704437,0.9998537375305798
cucumber,object,0.00020853702930753162,6.209754360139191e-05,0.000620135142401102,0.0004053062512291085,0.9999994274668546,9.4078970842981e-06,7.02851536992982e-11,0.9999640928793819,1.1200897787420574e-05,7.264328408068528e-10,0.37368700114434206,0.00012790584093017761,6.091086243707185e-05,0.0001339293428924068,0.00010445793737081817,0.00029201689715137785,0.00015466659951915974,1.671808662575398e-05,0.0008576582010583777,9.425010227289993e-11,6.790786786655629e-06,0.9999948578901307,0.9998102332686841,0.9969749444544113,0.9999676773089924,0.8582287884594498,0.9998844082768659,0.9998649601816616,0.9999981972717247,0.7021506830943859,0.9995605633004434,4.690258063015312e-05,0.9999786973826565,0.9997699579405497,0.9998812100056091,0.00022263333272434435,0.9997783292777245,0.9999809711426804,0.9998981282309958,0.9998200444933796,0.9601677991697155,0.9999059847063898,0.9999999938686128,0.9998958232865941,0.9997498567094464,3.688034530775753e-05,0.00012265826290095797,8.872260574905847e-11,0.9999983930517663,0.999997095772571,2.178178429114134e-10,1.6197668281144718e-05,0.9993688041851853,0.9997439256854403,0.9999595322495951
ear,rgb,0.9998371177424005,0.9999440632395064,0.9999004550856143,0.9998978042727252,2.2523413059590442e-05,1.5814683535218994e-05,1.0,0.0003920310753368446,0.0003077456010616493,1.0,0.9999495112664795,0.9999025906958702,0.999842227808869,0.9999447887077788,0.9999375787426497,0.9999366547695535,0.9998306351992183,1.7104991463667192e-05,0.9998941887605648,1.0,4.2310673514691053e-05,0.00024212940342583847,0.5871834805182459,0.998791438845394,0.7291015020127611,0.9999975579973018,0.8184799850270891,0.9999956375286179,0.9999978426445774,0.9999959025658465,0.9996944488123327,0.999866720927608,0.5303186127082414,0.5935399864023694,0.7458553480010416,0.9998214601164614,0.8213541412245695,0.6520622815319194,0.8342374605950785,0.8966678735224036,0.9999969762215143,0.7997104404582913,0.9996701923922154,0.8847393783616054,0.6947640263794971,0.9999123712416128,0.9998526186547996,1.0,4.273630825206898e-05,5.569113399096603e-05,1.0,1.4490734680059522e-05,0.7929755903250884,0.6189142526799036,0.5215588158561993
ear,shape,0.9999563971985564,0.999871499515562,0.9999997879554278,0.9999999574159686,4.322121562925977e-07,0.00010212939721528976,4.771525294499977e-05,0.00030729414166749994,2.1978281086407715e-05,8.638790761389878e-06,0.9919371925418689,0.9999901627610065,0.9999826918167363,0.9991156206403081,0.999969979049217,0.9999554801885107,0.9999610184658273,0.00010948919164799462,0.9998910462149906,0.0001975401331701271,0.00016329338285528256,0.0001369645808545939,0.9998183803091432,0.9999969316125096,0.24755511405244096,0.999996741534318,0.9989641183538742,0.0009167377979969743,0.013780504776310072,0.9246949769303109,0.9961628802702402,0.9999929636035546,0.9855436925074633,0.9996342997330302,0.9937214951689991,0.9999610184658273,0.9988764751246464,0.9783592113429778,0.999423713478146,0.9899778815295452,9.506727157936469e-05,9.003886889380422e-05,0.00017813987273913412,2.2878178732895365e-06,0.9999977872946224,0.9999999533044428,0.9999988059927941,5.9359145000060866e-05,2.0954583983759357e-05,8.283148200732715e-05,6.042408905873548e-05,1.754639724512774e-05,0.9999965657276656,0.9995745452262267,0.9730269688424596
ear,object,0.9999617424915141,0.9999617130649253,0.9999979786611208,0.9999991541725894,2.71521430220659e-06,3.577325721845891e-05,0.9999999262965992,0.00020257261248208776,3.335167850833301e-05,0.9999993535442457,0.9997787727241375,0.9999860594741778,0.999974657189547,0.9996064995425757,0.9999781217125253,0.9999705488371929,0.999957111652777,1.8356054580453636e-05,0.9999457896336794,0.9999999555928272,3.603100725876355e-05,0.0001147353205321145,0.995056498821142,0.9999816099230122,0.575174775590914,0.9999990019225108,0.993352360842136,0.9660770760256068,0.9966949111219812,0.9995693272577609,0.9996127983204067,0.9999882245754145,0.9551425680356388,0.9935588980440645,0.9793710896937033,0.9999563909224237,0.9932303272672239,0.9471815790879545,0.9960940409841806,0.983774436542598,0.927342623703538,0.02430126783435012,0.7671254051869063,0.004996310949252541,0.9996019245949397,0.9999990928203085,0.9999946725264169,0.9999999084576684,2.0267643669298774e-05,4.8860040381579824e-05,0.9999997659020621,6.046435789571739e-06,0.9995527608113106,0.9936428481182865,0.9363700528500493
green,rgb,3.004937527897963e-05,0.0006000157634674967,5.9222975945096523e-05,4.869738637231446e-05,0.9999999997352047,4.879812348215099e-12,5.088629967304177e-15,0.9999999774971814,9.502397915402152e-11,1.0545008391809492e-14,0.9980679717467253,7.026637515137933e-05,3.966474163730065e-05,0.0007334230631133036,0.0008239933252798611,0.000716255048256348,2.2221575035095244e-05,3.3723450294243404e-11,3.8287489264760394e-05,8.35435029535648e-15,3.3010122129441336e-11,0.9999999984789298,0.9999937707963729,0.9999999799649195,0.9999930282702374,0.9835451403803472,0.9997259328828189,0.8306194401120937,0.9997649135324874,0.9147756861251128,0.9999845710258672,5.175047576686912e-05,0.9999992141782568,0.9999870380534013,0.9999126762319368,4.4559067739592776e-05,0.9997077737872977,0.9999932231721622,0.9997828820704803,0.9989108834323491,0.883258892360511,0.9999777539510646,0.9999999997718163,0.9979891459091719,0.9999901310745548,5.164989499688147e-05,6.911463814747665e-05,5.579197172014498e-15,0.9999999990357147,0.9999999991280357,1.0727884493614197e-14,1.574374724767522e-11,0.9997922427319017,0.9999962115720359,0.9999987735552898
green,shape,0.0005690237956753797,0.00011577641389653582,0.004917121620419035,0.0042568538428918706,0.9999902665289753,0.9976660517198817,0.9991882704033884,0.9998413040813724,0.9976370580701541,0.9999938221295186,0.9997047993983567,0.0005906212038206272,0.00010960532893505529,0.0005206834354231437,0.00020603634835241236,0.0005936804563305083,0.0005305081116390739,0.9995267971999342,0.01723845329247951,0.9985764679004391,0.9963778121200154,0.9997893875449743,0.9995353063390191,0.9995806239260586,0.9999557002523725,0.990665356904751,0.9998929337126791,0.9999999999979778,0.9999999998031952,0.9999778104449482,0.9998254152049598,0.00019251295107613667,0.999856047231799,0.9991593084527761,0.9999340503072662,0.000530508111639072,0.9996069143223676,0.9999805405714769,0.999776889676218,0.9998231059155043,0.9999635659892945,0.9997784286641865,0.9999999985814416,0.9999960698460438,0.9993358333793892,0.000375693708368364,0.0003589049091404741,0.9989140336964041,0.9999449616777716,0.9998195817192654,0.9996791534263352,0.9999924502466452,0.9987221791689976,0.9991823832750141,0.9999072409504005
