Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
ripe,banana/banana_2 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
ripe,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
ripe,cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
ripe,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
ripe,banana/banana_2 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
ripe,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
ripe,banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.666666666667
ripe,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
ripe,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
ripe,banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
Total - ripe,,,,,,,,0.7466666666666667,1.0,0.6666666666666666,0.7866666666666667
 ,,,,,,,,,,,
shaped,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) ,cube/cube_4 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,banana/banana_2 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) ,cube/cube_4 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,cube/cube_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cube/cube_4 (nan) ,cube/cube_4 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shaped,banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
Total - shaped,,,,,,,,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001
 ,,,,,,,,,,,
corn,banana/banana_2 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) ,corn/corn_4 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,banana/banana_2 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) ,banana/banana_2 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,corn/corn_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,1.0,-1.0,2.0,1.0,0.0,0.333333333333,0.5,0.4
corn,corn/corn_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
corn,corn/corn_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
corn,corn/corn_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) corn/corn_4 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
corn,corn/corn_4 (nan)      corn/corn_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) corn/corn_4 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
corn,corn/corn_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
corn,corn/corn_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      ,corn/corn_4 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
corn,banana/banana_2 (nan)      corn/corn_4 (nan)      ,corn/corn_4 (nan) ,banana/banana_2 (nan) corn/corn_4 (nan) ,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.666666666667
Total - corn,,,,,,,,0.4833333333333333,0.5416666666666667,0.9166666666666666,0.6695238095238095
 ,,,,,,,,,,,
object,banana/banana_2 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,banana/banana_2 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
object,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
object,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
object,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
object,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
object,banana/banana_2 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) ,banana/banana_2 (nan) cucumber/cucumber_4 (nan) ,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.666666666667
object,banana/banana_2 (nan)      cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) ,banana/banana_2 (nan) cucumber/cucumber_4 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
object,cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
object,cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
object,cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) banana/banana_2 (nan) ,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.666666666667
Total - object,,,,,,,,0.6583333333333333,0.6,1.0,0.7447619047619047
 ,,,,,,,,,,,
laying,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
laying,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
laying,cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
laying,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
laying,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
laying,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
laying,cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
laying,cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
laying,cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
laying,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - laying,,,,,,,,0.85,1.0,0.9,0.9400000000000001
 ,,,,,,,,,,,
green,cube/cube_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      ,cucumber/cucumber_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
green,cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cube/cube_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
green,cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
green,cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cube/cube_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
green,cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
green,cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cube/cube_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) ,1.0,-1.0,2.0,1.0,0.0,0.333333333333,0.5,0.4
green,cube/cube_4 (nan)      cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cucumber/cucumber_4 (nan) cube/cube_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
green,cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) ,cube/cube_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
green,cube/cube_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cucumber/cucumber_4 (nan)      cube/cube_4 (nan)      ,cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) ,cube/cube_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cucumber/cucumber_4 (nan) cube/cube_4 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
Total - green,,,,,,,,0.34833333333333333,0.4066666666666666,0.9166666666666666,0.5438095238095239
 ,,,,,,,,,,,
yellow,corn/corn_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,corn/corn_4 (nan) banana/banana_2 (nan) banana/banana_2 (nan) cube/cube_4 (nan) ,3.0,1.0,1.0,0.0,0.8,0.75,1.0,0.857142857143
yellow,cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) cube/cube_4 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
yellow,banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,corn/corn_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) corn/corn_4 (nan) banana/banana_2 (nan) ,corn/corn_4 (nan) banana/banana_2 (nan) cube/cube_4 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
yellow,cube/cube_4 (nan)      corn/corn_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) banana/banana_2 (nan) cube/cube_4 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
yellow,corn/corn_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) corn/corn_4 (nan) ,corn/corn_4 (nan) banana/banana_2 (nan) cube/cube_4 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
yellow,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) cube/cube_4 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
yellow,banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) cube/cube_4 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
yellow,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) cube/cube_4 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
Total - yellow,,,,,,,,0.7916666666666667,0.675,0.9666666666666666,0.7790476190476191
 ,,,,,,,,,,,
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,cucumber/cucumber_4 (nan)      banana/banana_2 (nan)      corn/corn_4 (nan)      ,banana/banana_2 (nan) cucumber/cucumber_4 (nan) corn/corn_4 (nan) ,cucumber/cucumber_4 (nan) banana/banana_2 (nan) corn/corn_4 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
side,banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - side,,,,,,,,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
shape,banana/banana_2 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) ,cube/cube_4 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
shape,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
shape,cube/cube_4 (nan)      banana/banana_2 (nan)      cube/cube_4 (nan)      cube/cube_4 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) cube/cube_4 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
shape,cube/cube_4 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,cube/cube_4 (nan) ,cube/cube_4 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
