Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_3,1-banana/banana_3,0-cabbage/cabbage_3,1-cabbage/cabbage_3,2-cabbage/cabbage_3,3-cabbage/cabbage_3,4-cabbage/cabbage_3,5-cabbage/cabbage_3,0-carrot/carrot_3,1-carrot/carrot_3,2-carrot/carrot_3,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_1,1-cube/cube_1,2-cube/cube_1,3-cube/cube_1,0-cuboid/cuboid_3,1-cuboid/cuboid_3,2-cuboid/cuboid_3,3-cuboid/cuboid_3,4-cuboid/cuboid_3,5-cuboid/cuboid_3,0-cucumber/cucumber_3,1-cucumber/cucumber_3,2-cucumber/cucumber_3,3-cucumber/cucumber_3,4-cucumber/cucumber_3,5-cucumber/cucumber_3,0-cylinder/cylinder_2,1-cylinder/cylinder_2,2-cylinder/cylinder_2,3-cylinder/cylinder_2,4-cylinder/cylinder_2,0-eggplant/eggplant_4,1-eggplant/eggplant_4,2-eggplant/eggplant_4,3-eggplant/eggplant_4,0-lemon/lemon_2,1-lemon/lemon_2,2-lemon/lemon_2,3-lemon/lemon_2,0-lime/lime_1,1-lime/lime_1,2-lime/lime_1,3-lime/lime_1,4-lime/lime_1,5-lime/lime_1,0-orange/orange_1,1-orange/orange_1,2-orange/orange_1,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_4,1-tomato/tomato_4,2-tomato/tomato_4,3-tomato/tomato_4,0-triangle/triangle_1,1-triangle/triangle_1,2-triangle/triangle_1,3-triangle/triangle_1,4-triangle/triangle_1 
corn,rgb,2.0754780800672343e-22,9.054435586113869e-24,1.914856515577117e-24,9.622367835084529e-26,2.805804985972132e-25,0.020154164143416763,0.0002897711976498662,0.9997575172153739,0.9998105280857427,0.9997437683189955,0.9997596043134019,0.9997729283688342,0.9997727693006274,0.9892745859298586,0.9790705328785472,0.9717049651594923,0.9971866939369208,0.997000242512016,0.9972403864437716,0.9969852119693132,1.6985833918258322e-11,1.7715371071364275e-11,1.7380312499970443e-11,2.897549287496139e-11,5.947322232513588e-19,1.02967385181714e-22,2.360776737576338e-23,1.880942390074218e-23,1.0615822139304603e-23,5.5654527821725e-25,0.20877735586268653,0.04848434322305031,0.13652590755449262,0.13519099031138626,0.1627785365538734,0.22838590617966759,3.7597514902477205e-18,2.099021801658278e-18,1.174953119433487e-18,1.3521757051839027e-18,3.1480455176494332e-19,0.9990268103640048,0.9966530747947664,0.9962773235095708,0.9895768246300523,3.8755684474788255e-13,2.2904559312611977e-13,2.2829686467979136e-13,1.3909621529976946e-13,7.760508572582348e-07,1.5984717995531193e-08,7.603826015906027e-09,1.105581889819207e-09,4.80598352277904e-10,9.996980587871822e-09,2.7570494164383853e-10,9.613833037205382e-09,5.020485234553548e-12,0.998370290110407,0.996385516430993,0.9910660010158783,0.9780819072480404,0.8799119158546063,0.08246299966871885,0.05425285015171879,0.05719243141368573,0.056350696995037725,2.918751533048566e-11,1.9565052075088834e-09,1.8631888407146714e-11,2.7608591883743753e-09,1.919370863248126e-11,0.0002435853870083942,8.249051528422367e-05,1.916735569932892e-09,4.938029132809394e-07,3.840742047513487e-14,6.506641726241885e-18,5.67830276351651e-21,4.295816397068927e-21,3.747204566593005e-21
corn,shape,8.236492924275241e-08,5.6348700496606215e-06,2.7931291643706667e-09,4.179532001248832e-06,1.882228408720689e-05,0.9978873280094861,1.621258311998984e-05,0.002252374865086953,0.17816293518192577,0.00011858543196618734,0.9069201304800537,0.9069201304800535,0.05490064492424184,8.77601372472626e-06,2.64692467980749e-05,2.3181193758777815e-07,0.9998112175456173,0.9998013029055014,0.9998396656261177,0.9995254527773926,4.482827409141496e-08,1.6561284600999314e-08,1.3808806729871523e-05,5.553767499288402e-06,5.023779266926482e-08,4.198073636999349e-08,0.0001059998389145298,1.2675860525120604e-07,0.000926210881307293,0.009116387386944036,0.9999869219625547,0.675253821208436,0.9999536005609387,0.059688222109232934,0.9999525612758475,1.1158522745010999e-06,6.014017956418001e-05,1.640368816639637e-05,6.875200307532187e-05,2.3145484390102726e-07,1.2722037745972224e-06,2.9891785526624235e-10,2.7958890613067514e-10,1.0047719842508002e-10,1.599072380586112e-10,4.27087267231937e-05,1.8968524123170024e-05,3.180158765687898e-05,0.0006787524056397515,1.8047700533465707e-06,1.0928283734235313e-06,0.0004621882894055891,1.934979757931618e-06,5.957922038106206e-05,1.0452546487699834e-05,0.013641902726773033,6.981819482230978e-05,2.5513741992561124e-05,2.362987250905968e-06,1.1072894548403776e-06,3.430471995977575e-07,8.400587589534487e-06,1.1733507625570074e-07,0.0023356822791074762,0.012812279771667956,0.4965911602176062,0.0030519678711769527,0.9965740126917112,0.7013499092737533,0.34068296895706596,0.0014536199415364857,0.004316424853901436,0.0005172592961735714,0.006723699056938105,0.00038022202384855913,0.0002651978552337549,6.795054193998408e-07,5.546876435386403e-08,3.099232523494148e-05,2.25223007310064e-06,8.310353261558869e-06
corn,object,3.0002771199099777e-06,1.917265836155867e-05,5.414326027334635e-08,0.00015175645048702799,0.00048204477784937486,0.99914622688058,0.0035080116769093386,0.028211311439483168,0.6231634104701149,0.0017586252878112759,0.9851300375944398,0.9859216132773941,0.2326619984174007,0.01015784036358698,0.00753159077909383,0.00325122653130213,0.9997974834898974,0.9998711743545695,0.9998738338569498,0.9995720968754621,1.056927612683055e-08,3.750204689250286e-09,2.9837771154883905e-06,1.3551719332715722e-06,7.347828463430722e-07,2.6856164918604726e-07,0.0038176448069883575,1.051063535289494e-06,0.026068495762842314,0.08004584964407492,0.9998840606039928,0.6759851572460325,0.9995236909036019,0.21523974759721576,0.9996529921285426,9.4562862123788e-06,0.001774362113812081,0.0007716485249529817,0.0031731079452860505,2.0480596184494033e-05,3.904941893605125e-05,1.3039768836991035e-06,3.879214455223708e-07,4.970291858648386e-07,2.77724238124052e-07,3.853756535092152e-05,3.132540535079341e-05,3.625755966009293e-05,0.00034878906747737206,1.3851194305546594e-07,9.169737521132255e-08,1.076859104349862e-05,9.417742395417697e-08,3.1013156793848656e-06,8.0202567580354e-07,0.02918548279098167,0.0009144853675234728,9.364346891479564e-05,3.3663201401258795e-05,1.81566219494434e-05,1.9417298789518688e-05,0.00044740377614336857,3.2850489334270167e-06,0.23535494698844167,0.691904215872446,0.9775832715580602,0.3302611258618846,0.9690843212337408,0.34580233684336464,0.03663886307375851,0.0006572806479933375,0.0009589829607665315,0.022213301457569914,0.1244406943970924,0.0032116734000049376,0.00783767003755896,0.0001484360096161742,9.312499313239752e-06,0.0003965643939819978,8.115166741732922e-05,8.331004283188681e-05
cube,rgb,0.9999997725042282,0.9999999590051286,0.9999999863362916,0.9999999980392433,0.9999999951258596,0.00033088654191644555,0.0035792908055387153,0.000150888504587393,0.0001181727729906207,0.0001026445910961909,9.129042611258932e-05,8.08742383110287e-05,8.020880009821005e-05,1.8523807935157403e-06,1.6513319016548805e-06,1.8135081920034135e-06,1.8615354230019958e-05,1.8769412259752546e-05,1.7438753470606435e-05,1.7699591879270504e-05,0.9977769625606596,0.9975862530653915,0.997613060933765,0.996346353968651,0.9999343528564265,0.9999997606349533,0.99999991696391,0.9999999224741307,0.9999999492544692,0.9999999936132842,0.07250429082923106,0.17528710761258384,0.09237965508067533,0.07874935561636937,0.06343976903845651,0.0370448422174237,0.9997663766517951,0.9998292389858392,0.9998963537552082,0.9998770844377172,0.9999511522024485,5.011150048079033e-05,4.635524878125389e-05,4.4559418014810176e-05,5.867085268653391e-05,0.9960709200067213,0.9967272597049741,0.9966913087583863,0.9970838338043628,0.9947745345428721,0.9992245263138582,0.9979543455180163,0.9994214036348779,0.9994696182225861,0.9958525572485649,0.3303536978235383,0.03449875421515181,0.8373860013205063,1.8546660205347264e-06,1.4795411226184298e-06,1.6134609809099251e-06,1.404667690809764e-06,1.7059341298532998e-06,4.514658356892901e-06,5.124617691429941e-06,4.879179260827537e-06,4.904952449388743e-06,0.9964867529362924,0.9391702314595963,0.9970792488367691,0.9208557712289303,0.9966542210834107,8.944734552938913e-05,0.00017330592045440395,0.0613618045489693,0.0016622023529965575,0.9292723942664245,0.9997067851442213,0.9999968580166787,0.9999973718161863,0.9999975921093512
cube,shape,0.0600419071011863,0.0231646089986282,0.909580430801105,0.839589351696859,0.6839966771478861,1.275848397900944e-06,6.902540122241106e-07,8.069615153621703e-08,3.1172606964008175e-08,3.315894387324164e-07,1.961032673809724e-08,1.9610326738097522e-08,0.007093998317813711,5.387930354053268e-09,0.0031795583739986327,0.006119144648808181,3.6310185851495485e-05,0.0015760730153218327,0.000570387707240312,0.9999990494914979,0.9999956789603734,0.9998521849829225,0.9999999199730805,0.9999998040631284,0.9999914620598462,0.9999843214761274,0.9998981456070313,0.9992805909161417,0.9999289149492177,0.9999786866063176,5.116732698033109e-09,0.0004457364555297075,4.6135220589271935e-07,0.0008647308711868104,1.8659410329746074e-05,0.8693976495347758,0.07180502679581724,0.05148648591823007,5.008579666436577e-06,0.0005994317960726824,0.02734280112159489,0.014186064661001741,4.17790403577079e-06,0.01310303683639386,6.808525323550192e-06,0.006818896859911803,0.003814188261657646,0.01067505578181661,0.00525988602959875,0.9987319604926982,0.9996654933053701,0.999995759002334,0.9999768356247969,0.9958381536150513,0.9994488396451809,0.0004107727210357021,0.0024807534354583205,0.04610038594288549,0.9722550342992152,0.9553695455102241,0.9999519185122756,0.9993773031346271,0.9998143866990576,7.67247241183647e-05,1.5737271006692577e-05,2.6375119259296134e-05,0.0004872958575530424,0.002929396608418787,0.4313318634153118,0.9599412108723558,0.9997337861130211,0.9911387102774666,0.0007712213359066834,0.0006503290593521789,0.0005772646476630546,0.004249692435024078,0.8907992955554378,0.00026568529202543773,0.5413636245059869,0.000125560321199676,0.2937192026723148
cube,object,0.04912921492655972,0.08596700772309611,0.9642252266446371,0.9968682422823042,0.9718746684855215,2.5582003982464585e-06,2.158983170385513e-06,2.4867284000313195e-07,1.1180811467907621e-07,7.582593488395234e-07,6.483240743324096e-08,6.144071913471576e-08,0.0023107334177054338,4.344425420180528e-09,4.494732759881572e-06,3.2186870439127105e-06,0.00010508771107494069,0.00024279262142999167,0.0001168873799652745,0.9958088351175245,0.9999907638043087,0.9999298859238398,0.999999530056627,0.9999989961991351,0.9999182272458079,0.9999771876100729,0.9998990439839238,0.9994501875112248,0.9998903463763033,0.9999696229665019,6.920177560666169e-06,0.004934950223673144,0.00018603165884838177,0.002338036937079167,0.0006909864577650585,0.31238293713019594,0.019104216848503792,0.01744817345870986,0.00046223508183438353,0.008296393459051817,0.25290794163261165,0.0004285701493906888,2.0787127886943658e-06,0.0002642704508120854,3.541967466731269e-06,0.1378794176472489,0.11300002222727737,0.2706329129063979,0.1548934233105013,0.9994179415372657,0.9998206489348859,0.9999943715881913,0.9999899527098088,0.9993609472243553,0.999708395974849,0.006369520880063201,0.007420358342342543,0.3149663548787134,0.1348052544903022,0.12730260700582388,0.8809217866038008,0.6270537893203324,0.8158543421199821,2.4402859335509584e-06,1.448584857903972e-06,4.296646500447988e-06,2.2670561014351048e-05,0.09457662604118665,0.6838046800182529,0.9960244330608468,0.9997192575569063,0.9986374635190496,0.000342755367089844,0.00052457820420783,0.003220027815256862,0.002776645873417005,0.041118313518448885,0.007677650222337787,0.7506699932561159,0.006794158856292566,0.6079360665098998
cuboid,rgb,0.9707844014425075,0.9811943161893495,0.9848896508390633,0.9901456125076399,0.9885771469831358,0.09203753417556268,0.15713048073521607,0.024118034011701324,0.02263136347944624,0.02378640763768434,0.023376067095802405,0.022982681808373914,0.022973546062663726,0.02674072285798289,0.02822624155069294,0.02942853491927999,0.028420437496540735,0.028641962832987103,0.028218435156347733,0.028529686695031933,0.6997546178826153,0.6975374199458,0.6981036508767265,0.6805309886715244,0.9148331790561234,0.9736249159948112,0.9785041472530126,0.979218628053702,0.9808078157623048,0.9873379516010762,0.10447931211957139,0.12975394734052778,0.11154594957849114,0.11051047457250816,0.1067056565340522,0.09897827089701626,0.8923611490831067,0.9001259523423251,0.9070512166803334,0.9054852894489027,0.9217423193962493,0.027035778393983464,0.03099648571912949,0.03127679371301123,0.03570802148363653,0.7582736529734151,0.7695169434777528,0.7693962065589091,0.7789246996436744,0.43209729597581337,0.5638343051634468,0.5650104380588621,0.63305195118257,0.6534131372934022,0.5454890037415447,0.5010229328794962,0.36560496761784383,0.6373709671666118,0.0208971083371684,0.022252628434388657,0.023976097625137346,0.026191294669006233,0.03145888999915166,0.05370525083134968,0.05623515209997184,0.05499049089736752,0.05510005050448088,0.6810660622097756,0.5324850471613631,0.6932957008381891,0.5187289451999166,0.69036991797158,0.1176753491512312,0.13563020579322344,0.4109407952764009,0.23187815683262508,0.6951323091696217,0.884520953065584,0.9540945587097894,0.9558076478718653,0.9566244109608202
cuboid,shape,0.01771424537031606,0.0005548770792632333,0.12276247429312927,0.9874452974124819,0.5537446972168186,1.1341081788914448e-07,8.268293549701839e-06,8.20765179584448e-06,1.020983806675802e-06,2.4290142343515514e-07,6.468193226128904e-05,6.468193226128881e-05,0.0001755294897255104,0.014659605133835083,0.0009259845287482782,0.9015530639519513,2.25682846489315e-05,0.0007314625525676503,0.00013454457064248767,0.9995969686278336,0.9906836392393046,0.9546087489395771,0.9999880352567934,0.9998425074837541,0.9999808657928337,0.9999669918509276,0.9999896655571324,0.9994720044842715,0.9999861497671689,0.9999939022968694,3.0299548343069256e-09,0.0017107834947969708,1.698690704959864e-07,0.6053248415787481,7.141775305749181e-06,0.8721402523201343,0.008608144884676145,0.00958616854041834,8.627452319053744e-06,2.5675550557304747e-07,0.009232865788770476,0.0028098960819934455,3.998986587493423e-06,0.00034291929035305406,9.339489364053118e-05,4.962500840465524e-05,3.51792348016505e-05,4.071053278367486e-05,6.919876465654048e-05,0.0021003713530299193,2.171626805863442e-05,0.6083760060774186,0.005127054912707667,0.000564525291193323,7.563540865510574e-05,0.00012014581605789248,0.00023106494876222564,0.00013854192637477962,3.576411888157344e-05,2.731926178241622e-07,0.01461134773229718,0.009895909011049035,3.312388006556617e-05,5.287841744542556e-06,4.3620754798857774e-05,1.3486236210150949e-06,0.000862423249433566,0.1537689559323197,0.5808395169369978,0.4521864578586536,0.9568756119979425,0.7231271358083584,3.3684569131907733e-06,1.5474752107822688e-05,5.8144711460769455e-06,0.0001245466060118609,0.014614867762173972,1.0334012766020953e-06,0.032041284971956754,6.330214847638625e-08,0.3721101387407137
cuboid,object,0.005648372737700269,0.0043765836561457565,0.1299791952524506,0.9515852904680157,0.7301394131212526,1.2241560565184895e-09,2.7686263995565674e-09,3.345679370477815e-05,2.41668279180128e-06,2.3314740967667762e-07,0.00011108262988695748,0.00010582823961794928,1.8821651609230147e-05,0.0009586856389515153,6.527284079758769e-06,0.03467498631051974,1.4166079045312274e-08,5.219580802507343e-07,2.797898381690126e-07,0.9305767257932932,0.9985036709982665,0.9973448812095632,0.9999932734374783,0.9998843724640234,0.9999452846491553,0.9999853706217835,0.9999979073813451,0.9996972973195889,0.9999977505931085,0.9999993284704183,1.1600137587964003e-10,3.0324446765338004e-06,3.915464708779755e-09,0.002116125403786076,5.872820822461467e-08,0.104416444881955,0.004447741925870699,0.013284462817793363,5.143601213652552e-06,6.086180732433037e-08,0.007513878200977709,0.00015125829599375883,3.7861378780282344e-07,6.620345106331462e-06,1.1019720256546951e-06,0.0037104533548214602,0.001192440495454695,0.0010610174137658233,0.004466099787674556,0.00204994366052865,4.1926535053009505e-05,0.8524117556944032,0.022484760335289997,0.0020807825836691423,0.00024162644323937572,0.002280222013719624,0.00020420867557381967,0.0017621266387687349,4.0504541951560293e-07,1.2602531288671958e-08,2.5636393311290668e-05,9.800950736910183e-05,5.297443817325998e-07,6.335057768437718e-07,1.6717860889094762e-05,1.7516284041824872e-07,3.39199711661564e-05,0.806347774353421,0.5395744094765335,0.8791790527750367,0.9884866163020726,0.9898613618245642,3.894792353639562e-07,2.857759440033941e-06,3.069183105605702e-05,5.8560615132093864e-05,0.00020625980273848764,2.4389311882962444e-07,0.060087430297311485,3.00878185991074e-07,0.866753938701459
cucumber,rgb,1.0382808906215023e-33,1.009921694926103e-33,2.4998889837410716e-34,6.235750295415945e-35,5.213042334041484e-34,0.006505690211697884,0.0030705793376522897,0.15095585603226314,0.018174131396120917,0.15077097573524847,0.10598367491083381,0.07255704392331963,0.07225273704950776,1.7468081518267335e-05,3.6698832245518656e-06,4.617759615158971e-06,0.12551798327728636,0.12710529340662982,0.10933248810639595,0.11212497895180672,0.0007831704973149762,0.0006919082330855221,0.0006848902390975582,0.0006500726160371089,4.524817304216203e-30,1.396868595710812e-32,2.98036726968768e-33,4.682095120449143e-33,2.3623794396515153e-33,1.8143561525167395e-34,0.9998169608929336,0.9998607621193931,0.9998239880642406,0.9997765496588403,0.9997340525946695,0.9995583470412949,3.236106848013133e-29,3.17495545352292e-29,8.527204352415408e-30,1.6302836998605525e-29,6.148033187023109e-30,0.4486100757856619,0.5101094784330599,0.4890125213281399,0.5656395919441748,2.8572944889795878e-08,1.3445996256743404e-08,1.2852879468578096e-08,5.335843892117875e-09,0.9997037375349036,0.9982998319167087,0.9738316926110292,0.9573789530814186,0.8803753278230474,0.9357706684718454,2.1294668865067048e-10,1.1007646622817608e-10,1.831952909924358e-11,6.317781766998233e-07,1.4320441878201284e-07,6.2060929099814885e-09,3.2714232093427416e-09,1.9745099423486645e-10,1.9833831702194126e-10,7.887472088909059e-11,1.952199938278843e-11,1.9554997166597712e-11,0.0007292188350802714,0.0019080840627067378,0.00047073914180133155,0.0018195504352926909,0.00035209668689091013,8.747687265143097e-10,1.1400201606826927e-09,8.733708410299808e-12,6.14015729269745e-12,6.018145312576503e-26,2.2220867478954586e-29,1.3593317177324198e-31,1.1480508330672683e-31,1.0570069197057534e-31
cucumber,shape,0.12973015119745812,0.26325023033901157,0.20557370005103853,1.9540656096962816e-06,6.9507512868747685e-09,0.9998303546747236,6.941064005395389e-06,0.7171918276845324,0.3756932406299192,0.25029241026374455,0.9914225914092897,0.9914225914092895,0.24447513857217798,0.20144781583326324,0.012422429609221073,4.686812171668136e-06,0.996870043570312,3.1382409955402225e-05,2.6750655097009195e-06,0.004998599894745994,5.7805091678302536e-05,0.00012062656814554657,0.0001339197976095027,1.8651281632030276e-05,7.434744771633734e-05,2.7787450387929432e-05,0.006589445418565377,0.006575265374117176,0.000797761506527575,0.00010652325694463706,0.9999971706434015,0.9999462088766347,0.9999833187935804,0.9998708419048004,0.99955512916528,0.9992099629397259,0.005387749950375244,0.006131125066526543,0.016600884823310142,0.00015346022102071812,0.1154112853638718,0.00034764844543112074,0.0014271451186797723,4.46765323896463e-06,0.023539251090919477,2.3011925359137044e-06,3.6924623136299255e-06,1.5480025951473542e-05,2.6505811480086622e-05,2.1223765816293867e-05,2.8397882279642056e-06,1.5224050310471304e-06,6.636959028641652e-07,4.791714620123189e-05,3.269551860832076e-07,4.5306290770533627e-07,6.450401482818643e-07,4.2921644545051316e-07,0.0004991635914817231,3.533932752970234e-05,5.839982656113593e-06,0.00018941354412364754,1.1670578419880915e-07,1.731216941716471e-05,5.50628514692567e-07,4.075195551198281e-05,0.01250793298038716,0.014728147395324053,3.450087211324134e-06,1.1642633692254345e-05,4.532434838566554e-05,0.00010036794690732476,1.4257891925414959e-08,1.9857942625465268e-07,2.0292490921736784e-06,1.176405606490504e-06,9.575684608539112e-05,1.3462557505279376e-05,0.0038168017942419685,2.7875665216041435e-07,0.0001526891445040339
cucumber,object,5.340472273275122e-11,9.475377563482362e-12,1.0173058803633428e-12,1.0510550937580764e-15,1.2630571173432366e-17,0.9997202111805095,0.00039568666191740193,0.9999850884034827,0.9999239557082088,0.9999256908484123,0.9999942218366867,0.9999932889417791,0.996418568010551,0.35918206584022705,0.0017357975814223847,4.027303570988118e-05,0.9623555982896641,0.0020950530505397078,0.00038037429930400763,0.04106125646320035,0.0014159272779238482,0.004254164599588464,0.000366620931343188,9.247337027078122e-05,8.558337397095674e-14,7.005918607818339e-15,7.118868848029861e-13,4.741753275555464e-12,4.856674464216145e-13,2.564323528225754e-14,0.9999990425056886,0.9999750627853611,0.9999942823163597,0.9999312872451304,0.9997202782205126,0.999446052569705,1.6410696072230265e-12,2.3874850348985084e-12,1.6392927026698735e-11,2.7363567671857674e-13,6.343459031421853e-11,0.5693802459050682,0.49636750204014124,0.08430389948790155,0.7112463926446404,1.6663314746989782e-06,1.400463936676768e-06,3.2485318589806834e-06,4.017257149733136e-06,0.01577651170912599,0.010763473156401355,0.002000847735364584,0.0007854939771055521,0.01426072622781054,0.0002204014101722673,3.171787967247767e-07,1.1580243082226898e-07,6.211504045741911e-08,0.000552373692028496,7.058195875608007e-05,2.9431805845522933e-06,9.350862439389537e-05,5.4253830702619384e-08,5.250794827504387e-06,2.8317785446267966e-06,9.56478272509633e-06,8.469876215896144e-05,0.1614403612571949,0.0004036668245008071,0.0003124185526686937,0.0007734673032242467,0.0007703977452238911,1.6076449304714884e-08,1.307310934885095e-07,8.92847058763724e-08,5.537727458869645e-08,1.5445890618023004e-11,2.0850140370232786e-13,3.443984213552944e-12,6.668263773195927e-15,2.798443260709715e-13
cut,rgb,0.9999863964269964,0.9999887107204434,0.9999936877445768,0.999996887766416,0.9999932937586111,0.006887201437567108,0.010725054557354466,0.15182552042246658,0.20713924067003378,0.11456824990283838,0.1162822587722195,0.11769117886890842,0.11708746624629461,0.009341271132259469,0.00920655951588358,0.008417972859652376,0.014123877774087235,0.013839538579714058,0.013968470706409889,0.013595020866392193,0.23104019242253365,0.2269522403660053,0.2276284966988235,0.2048097392467922,0.9996435712253099,0.9999680922230174,0.9999826879993289,0.9999803551128806,0.9999849317945585,0.9999948616316604,0.06998466857931979,0.07794085640861562,0.07053276449203877,0.06476187678341686,0.06092362258834891,0.05130634805785508,0.9992618097223194,0.9992860277235702,0.9995470103887287,0.9994360595047583,0.9996178886455643,0.031282184532101985,0.017812545074734443,0.01690358904472707,0.013399566646957019,0.28784514462852806,0.3103674740772622,0.3102962035203976,0.33222223634675374,0.2505034311377307,0.3386344680454184,0.24405965846090186,0.3214154765714914,0.319897618270474,0.1995111909079167,0.08793232568580422,0.050082524325931015,0.18730061179947924,0.0372614594088596,0.031828880114437984,0.04639080387574737,0.034293125770997544,0.036733060791339235,0.015573381150283777,0.017647276857591546,0.023163757479327127,0.02311670221224878,0.20635279985677216,0.09322112099660804,0.2182145499490277,0.08633019644476023,0.21230225205618494,0.013190140422402716,0.014006286832787198,0.07356658550392067,0.03631988900751126,0.9890658767199348,0.9993356195391268,0.999912116189213,0.9999182444766104,0.9999210923395706
cut,shape,0.999999401662555,0.9999159721280609,0.9999383042838615,0.9999987219289356,0.9999874305965635,0.00036885763913383754,0.9983754138178171,0.999999747680156,0.9999999648978809,0.9999988189984331,0.9999999886474359,0.9999999886474359,0.9999972007382073,0.9999997488321684,0.9996294981562293,0.9994523793705646,0.1369753146001136,0.01533023437068582,0.022778066940442314,0.020265874506173946,0.0033500405735801,0.029337205270806688,0.2636016310059049,0.04271983850482104,0.018290726008133532,0.01863079290987124,0.9650283615744375,0.16457101777397332,0.6167073826309499,0.5053457838001468,0.8085911777680279,0.9836481185092276,0.7414625100498702,0.9673614240780312,0.21166416895478318,0.0014233012285871955,0.0021891781383649844,0.0005137291453826181,0.00017898398354674282,7.292843333782939e-06,9.548005919207933e-06,0.9966945765699924,0.9499488477501585,0.911442238836995,0.3092775577274662,9.842825802508945e-07,3.3802627979062666e-07,1.956546866301807e-06,5.086023380481945e-06,0.0002694797380569203,1.1780366113517278e-06,0.0037838652060947463,2.228101677158468e-05,2.286377860679683e-06,3.7151468287632913e-07,1.0508162255249025e-05,1.089986445415758e-06,6.252618394192153e-07,0.005205078925729103,4.059182786167797e-05,0.00016440862451784301,9.463287839641126e-05,6.14575321753486e-06,3.782874503418532e-06,1.83470569820119e-05,9.772626250498935e-05,0.00013964250179632792,0.003236125414968132,0.000572394083548513,5.511653343370739e-05,0.0010199255698232661,0.004302979177724096,9.276477699423138e-06,4.908779524134222e-06,2.233946778672896e-05,2.349864330422626e-05,0.8322965299898226,0.00018429927201126545,0.0001490856554440953,2.5185724811022382e-05,0.00018639773856880804
cut,object,0.9999975717744253,0.9998963083208734,0.9998663389140602,0.9999947102324791,0.999967612861967,0.00019508036027980928,0.9878187300076008,0.99999918568669,0.9999998923737177,0.9999961903668347,0.9999999651833945,0.9999999648956107,0.9999965036787238,0.9999988583600926,0.9988127407467076,0.9994280573018471,0.12227792239409538,0.010200791133193079,0.013851968589747436,0.032262706610862744,0.0028078660174461444,0.020762132671672824,0.3147099710869821,0.04781633642272287,0.006529804221305018,0.006328467078622912,0.9162796503073768,0.04649243103590185,0.3663026107207973,0.3217053566624514,0.7772756432163717,0.9769283439211326,0.734674969178498,0.9621671235328672,0.19145889567030194,0.0022037258913102835,0.001131922007967023,0.0002577214686325416,5.982457441278465e-05,2.022545126808223e-06,3.3632881265573036e-06,0.9962124105234109,0.9065886254139272,0.8425089853562998,0.26853863678739937,4.1359776773407147e-07,1.6683054420786997e-07,9.590362162195966e-07,2.113031129877694e-06,0.0004889403420745552,1.8068529061525412e-06,0.005450789362029959,3.399233173739252e-05,2.9687732155717805e-06,6.121727841960711e-07,2.6543318253490173e-06,2.8036513520970963e-07,1.7748563966827532e-07,0.0033178494208497195,3.323501066109566e-05,0.00011006984626497779,5.7466276864342706e-05,3.9974846852794816e-06,9.371537021795291e-07,5.009497529885182e-06,2.3674955246279498e-05,6.787090830925904e-05,0.0015245374680085222,0.0003083143027666816,3.289807709484848e-05,0.0008113050773739222,0.0038169854361007763,2.6700250456072963e-06,9.692644631986056e-07,6.34861320124956e-06,6.861138406254228e-06,0.5547985045688271,5.168753014486145e-05,3.125377763788125e-05,8.274219639551208e-06,3.695310638384364e-05
cylinder,rgb,0.9999983561753657,0.9999995787339517,0.9999999097770124,0.9999999910720679,0.9999999538924117,6.038221422987907e-06,4.918806426931646e-05,0.11114146405078709,0.10469722773482726,0.04059367017262607,0.03387512277316029,0.027808620114334312,0.027217820867296457,7.910096386076379e-08,3.6494861638268835e-08,3.299506165299574e-08,3.937595042459327e-05,3.760133119194891e-05,3.453025705583963e-05,3.266580506874913e-05,0.988955723034186,0.9870815963164064,0.987230768674442,0.9768245976113747,0.9942264954998115,0.9999943461534266,0.9999987866646418,0.9999986372600648,0.9999992840539441,0.9999999597703192,0.959598056795946,0.9838267680802798,0.9657903888450406,0.947770385211392,0.9260380451141623,0.8211783730428429,0.9666285561872042,0.9735866768947462,0.9893997101856143,0.9841809731780051,0.9947255220626137,0.0012712950769336107,0.0002803599188705984,0.0002289931632642754,0.00015752946940965137,0.6444295303717921,0.6581328930649332,0.6522674581497501,0.642826570362257,0.9999827673461502,0.9999956380663269,0.9999169529045293,0.9999808608448515,0.999969730707107,0.9996382613131032,0.00018501845395553664,7.100497710948773e-06,0.0022622661446898506,8.995072952811247e-07,2.6998706334367143e-07,2.1195203546796472e-07,6.325651204281881e-08,2.5143880557788492e-08,3.693467697799297e-09,3.740851277692694e-09,4.265206485904961e-09,4.255330189447594e-09,0.9788900031159296,0.5613847629098542,0.9808229254731355,0.46323604455114387,0.9745287752221944,1.9905566583666906e-08,3.679635293006344e-08,9.86396520770801e-06,1.7330964198879334e-07,0.024168456511516397,0.966999966188859,0.9998762264222185,0.9999001444289213,0.9999101342437192
