conf_text/text_desciptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
brown,0.896666667,1,0.85,0.906666667,1,7
cap,0.975,1,0.966666667,0.98,2,8
shampoo,0.896666667,1,0.833333333,0.893333333,1,8
object,0.713333333,0.791666667,0.8,0.779047619,1,1
pill,0.863333333,1,0.833333333,0.89,1,8
pepper,0.798333333,0.883333333,0.816666667,0.81,1,8
green,0.635,0.503333333,1,0.654761905,3,8
can,0.76,0.675,0.966666667,0.75952381,2,7
bottle,0.94,0.85,1,0.9,5,8
mechanical,0.975,1,0.966666667,0.98,1,8
small,0.761666667,0.641666667,1,0.771904762,7,5
metal,0.651666667,0.45,1,0.613333333,2,8
glasses,0.863333333,1,0.816666667,0.886666667,1,8
Folder Number:  6000
Accuracy:  0.885328947368421
F1-Score:  0.8872681704260652
Precision:  0.9139035087719298
Recall:  0.9094298245614034
conf_text/text_desciptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
lightbulb,0.933333333,1,0.933333333,0.96,1,8
measuring,0.916666667,0.95,0.933333333,0.926666667,1,8
apple,0.941666667,1,0.933333333,0.96,1,8
bell,0.766666667,0.716666667,0.883333333,0.77,1,8
folded,0.813333333,1,0.8,0.86,1,8
frame,0.946666667,1,0.933333333,0.96,1,8
scissors,0.921666667,1,0.9,0.94,1,8
bandages,0.741666667,0.716666667,0.866666667,0.736666667,1,8
yellow,0.9,0.808333333,1,0.879047619,8,8
jar,0.901666667,0.95,0.883333333,0.893333333,1,8
marker,0.86,1,0.866666667,0.91,1,8
computer,0.901666667,1,0.833333333,0.893333333,1,8
measure,0.811666667,0.95,0.733333333,0.8,1,8
syringe,0.966666667,1,0.966666667,0.98,1,8
allen,0.93,1,0.9,0.94,1,8
soda,0.888333333,1,0.866666667,0.92,1,8
label,0.921666667,1,0.9,0.94,2,7
mouse,0.966666667,1,0.966666667,0.98,1,8
stapler,0.93,1,0.9,0.94,1,8
lime,0.831666667,0.758333333,0.966666667,0.832380952,1,8
pink,0.881666667,0.916666667,0.866666667,0.86,1,8
light,0.906666667,0.85,0.966666667,0.88,2,9
lemon,0.891666667,0.95,0.866666667,0.88,1,8
purple,0.888333333,0.925,0.866666667,0.865714286,1,8
hammer,0.946666667,1,0.916666667,0.946666667,1,8
tube,0.915,1,0.85,0.906666667,1,8
bowl,0.93,1,0.883333333,0.926666667,1,8
pencil,0.883333333,1,0.85,0.906666667,1,8
plastic,1,1,1,1,2,7
mug,0.941666667,0.9,0.966666667,0.913333333,1,8
book,0.896666667,0.85,0.966666667,0.884761905,1,8
black,0.74,0.625,1,0.749047619,6,7
toothpaste,0.941666667,1,0.916666667,0.946666667,1,8
tape,0.896666667,0.95,0.883333333,0.893333333,1,8
white,0.755,0.6,1,0.719047619,7,6
banana,0.58,0.658333333,0.833333333,0.725714286,1,8
red,0.885,0.8,1,0.863333333,7,7
fork,0.913333333,1,0.9,0.93,1,8
flashlight,0.856666667,0.775,0.916666667,0.815714286,1,8
coffee,0.935,1,0.9,0.94,1,8
used,0.635,0.665,0.833333333,0.702857143,1,4
handle,0.855,0.791666667,1,0.87047619,3,9
plate,0.913333333,1,0.85,0.9,1,8
blue,0.918333333,0.891666667,1,0.932380952,7,8
bandaids,0.78,0.783333333,0.883333333,0.80952381,1,8
screwdriver,0.746666667,0.658333333,0.933333333,0.729047619,1,8
toothbrush,0.93,1,0.883333333,0.926666667,1,8
phone,0.883333333,1,0.866666667,0.92,1,8
spoon,0.806666667,0.916666667,0.8,0.846666667,1,8
wired,0.933333333,1,0.933333333,0.96,1,8
opener,0.855,0.883333333,0.883333333,0.86,1,8
potato,0.833333333,1,0.8,0.87,1,8
pair,0.963333333,0.9,1,0.933333333,3,8
pliers,0.958333333,0.95,0.966666667,0.946666667,1,8
silver,0.95,0.866666667,1,0.913333333,5,8
bulb,0.916666667,1,0.9,0.94,1,8
box,0.966666667,0.916666667,1,0.946666667,2,9
water,0.855,1,0.85,0.896666667,1,8
picture,0.916666667,1,0.866666667,0.913333333,1,8
towel,0.95,1,0.933333333,0.96,1,8
prescription,0.82,1,0.7,0.796666667,1,8
onion,0.873333333,0.866666667,0.933333333,0.886666667,1,8
orange,0.801666667,1,0.766666667,0.843333333,1,7
brown,0.916666667,1,0.866666667,0.913333333,1,8
cap,0.946666667,0.933333333,0.966666667,0.94,2,9
shampoo,0.871666667,1,0.8,0.873333333,1,8
object,0.916666667,1,0.883333333,0.926666667,1,1
pill,0.921666667,1,0.883333333,0.926666667,1,8
pepper,0.793333333,0.85,0.866666667,0.84,1,8
green,1,1,1,1,3,9
can,0.881666667,0.833333333,1,0.888095238,2,7
bottle,1,1,1,1,5,9
mechanical,0.866666667,1,0.9,0.93,1,8
small,0.645,0.508333333,1,0.658333333,7,5
metal,0.801666667,0.666666667,1,0.781428571,2,7
glasses,0.975,1,0.966666667,0.98,1,8
Folder Number:  6000
Accuracy:  0.8812499999999998
F1-Score:  0.8886434837092734
Precision:  0.9148903508771932
Recall:  0.9083333333333333
conf_text/text_desciptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
lightbulb,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
measuring,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
apple,0.9066666666666666,0.7666666666666666,1.0,0.8466666666666667,1,8
bell,0.8233333333333335,0.7416666666666667,1.0,0.8323809523809524,1,8
folded,0.8466666666666667,1.0,0.8166666666666668,0.8866666666666667,1,8
frame,0.73,0.9166666666666666,0.7333333333333333,0.76,1,8
scissors,0.7883333333333333,1.0,0.75,0.8300000000000001,1,8
bandages,0.8800000000000001,0.9666666666666666,0.8666666666666666,0.9,1,8
yellow,0.8683333333333334,0.7333333333333333,1.0,0.8214285714285714,8,8
jar,0.8533333333333333,0.95,0.8333333333333333,0.8666666666666668,1,8
marker,0.875,1.0,0.9,0.93,1,8
computer,0.8966666666666667,1.0,0.8333333333333333,0.8933333333333333,1,8
measure,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,8
syringe,0.905,0.95,0.8666666666666666,0.8799999999999999,1,8
allen,0.9016666666666666,1.0,0.8333333333333333,0.8933333333333333,1,8
soda,0.775,0.75,0.8666666666666666,0.7466666666666667,1,8
label,1.0,1.0,1.0,1.0,2,7
mouse,0.8833333333333332,1.0,0.8666666666666666,0.9099999999999999,1,8
stapler,1.0,1.0,1.0,1.0,1,8
lime,0.8550000000000001,1.0,0.85,0.8966666666666667,1,8
pink,0.8800000000000001,0.9166666666666666,0.8833333333333332,0.8733333333333334,1,8
light,0.95,0.9666666666666666,0.9666666666666666,0.96,2,8
lemon,0.75,0.925,0.8333333333333333,0.8657142857142859,1,8
purple,0.8933333333333333,1.0,0.85,0.8966666666666667,1,8
hammer,0.6983333333333334,0.7333333333333333,0.9,0.7914285714285714,1,8
tube,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
bowl,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,8
pencil,0.9016666666666666,1.0,0.8333333333333333,0.8933333333333333,1,8
plastic,0.9333333333333332,1.0,0.9333333333333332,0.96,2,7
mug,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,8
book,0.8316666666666667,0.825,0.9333333333333332,0.849047619047619,1,8
black,0.7783333333333333,0.675,1.0,0.7871428571428571,6,7
toothpaste,0.9083333333333332,1.0,0.8833333333333332,0.9166666666666666,1,8
tape,0.78,1.0,0.8166666666666667,0.8666666666666666,1,8
white,0.7883333333333333,0.6583333333333333,1.0,0.7714285714285716,7,6
banana,0.875,0.9,0.8833333333333332,0.86,1,8
red,0.78,0.6583333333333333,1.0,0.773809523809524,7,9
fork,1.0,1.0,1.0,1.0,1,8
flashlight,0.8683333333333334,1.0,0.8,0.8733333333333334,1,8
coffee,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
used,0.6666666666666667,0.5866666666666667,0.9666666666666666,0.6788095238095239,1,4
handle,0.8850000000000001,0.775,1.0,0.8590476190476191,3,9
plate,0.93,1.0,0.8666666666666666,0.9133333333333333,1,8
blue,0.9416666666666668,0.9083333333333332,1.0,0.9457142857142857,7,7
bandaids,0.9299999999999999,0.9666666666666666,0.9333333333333332,0.9400000000000001,1,8
screwdriver,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
toothbrush,0.82,0.8333333333333333,0.8333333333333333,0.8,1,8
phone,0.905,1.0,0.85,0.8966666666666665,1,8
spoon,0.8833333333333332,1.0,0.8666666666666666,0.9199999999999999,1,8
wired,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,8
opener,0.8133333333333332,0.7333333333333333,0.9,0.7566666666666666,1,8
potato,0.8833333333333332,1.0,0.8333333333333333,0.8933333333333332,1,8
pair,1.0,1.0,1.0,1.0,3,9
pliers,0.95,0.9666666666666666,0.95,0.9466666666666667,1,8
silver,1.0,1.0,1.0,1.0,5,9
bulb,0.9166666666666666,1.0,0.8666666666666666,0.9133333333333333,1,8
box,0.9266666666666665,0.8,1.0,0.8666666666666666,2,9
water,0.9666666666666666,1.0,0.95,0.9666666666666666,1,8
picture,0.7499999999999999,0.8,0.7166666666666666,0.7,1,8
towel,0.8716666666666667,1.0,0.8,0.8733333333333333,1,8
prescription,0.8133333333333332,0.95,0.75,0.7966666666666666,1,8
onion,0.7966666666666666,0.8,0.85,0.76,1,8
orange,0.9833333333333334,0.95,1.0,0.9666666666666666,1,7
brown,0.96,1.0,0.9166666666666666,0.9466666666666667,1,8
cap,1.0,1.0,1.0,1.0,2,9
shampoo,0.9216666666666666,1.0,0.9,0.9400000000000001,1,8
object,0.78,0.8,0.9,0.82,1,1
pill,0.905,0.95,0.9,0.9066666666666666,1,8
pepper,0.7583333333333333,0.8666666666666666,0.7833333333333333,0.8133333333333332,1,8
green,0.8033333333333333,0.5916666666666666,1.0,0.7390476190476191,3,8
can,0.8300000000000001,0.7583333333333333,0.9666666666666666,0.8290476190476189,2,7
bottle,0.9466666666666667,0.8833333333333332,1.0,0.9266666666666667,5,9
mechanical,0.9166666666666666,1.0,0.9,0.9400000000000001,1,8
small,0.8550000000000001,0.7583333333333333,1.0,0.8504761904761905,7,6
metal,0.7866666666666666,0.6333333333333334,1.0,0.768095238095238,2,9
glasses,0.9466666666666667,1.0,0.9333333333333332,0.96,1,8
Folder Number:  6000
Accuracy:  0.8830263157894739
F1-Score:  0.8863941102756892
Precision:  0.912434210526316
Recall:  0.9103070175438597
conf_text/text_desciptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
lightbulb,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
measuring,0.9016666666666666,0.95,0.8666666666666666,0.8966666666666667,1,8
apple,0.865,0.7333333333333333,0.9666666666666666,0.8066666666666666,1,8
bell,0.8350000000000002,0.8083333333333332,0.9333333333333332,0.839047619047619,1,8
folded,0.9349999999999999,1.0,0.8833333333333332,0.9266666666666667,1,8
frame,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
scissors,0.805,1.0,0.7499999999999999,0.8300000000000001,1,8
bandages,0.7083333333333334,0.8,0.8,0.7433333333333333,1,8
yellow,0.835,0.6916666666666667,1.0,0.7957142857142857,8,8
jar,0.8766666666666666,1.0,0.8333333333333333,0.89,1,8
marker,0.9066666666666666,1.0,0.85,0.9066666666666666,1,8
computer,0.9600000000000002,1.0,0.9166666666666666,0.9466666666666667,1,8
measure,0.915,0.95,0.8833333333333332,0.9099999999999999,1,8
syringe,0.7966666666666666,1.0,0.7,0.8066666666666666,1,8
allen,0.8883333333333333,1.0,0.8333333333333333,0.8933333333333333,1,8
soda,0.95,1.0,0.9333333333333332,0.96,1,8
label,1.0,1.0,1.0,1.0,2,7
mouse,0.8800000000000001,1.0,0.85,0.9066666666666666,1,8
stapler,0.7983333333333333,0.95,0.7333333333333333,0.79,1,8
lime,0.6516666666666666,0.725,0.8333333333333333,0.7123809523809524,1,8
pink,0.7316666666666667,0.8916666666666666,0.7833333333333334,0.8123809523809523,1,8
light,0.8616666666666667,0.8,0.9666666666666666,0.8647619047619047,2,8
lemon,0.8916666666666666,1.0,0.85,0.9066666666666666,1,8
purple,0.93,1.0,0.8666666666666666,0.9133333333333333,1,8
hammer,0.9466666666666667,1.0,0.9333333333333332,0.96,1,8
tube,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,8
bowl,0.9333333333333332,1.0,0.9333333333333332,0.96,1,8
pencil,0.975,1.0,0.95,0.9666666666666666,1,8
plastic,0.975,1.0,0.9666666666666666,0.9800000000000001,2,7
mug,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
book,0.8533333333333333,0.7416666666666666,1.0,0.839047619047619,1,8
black,0.845,0.725,1.0,0.8204761904761906,6,7
toothpaste,0.93,1.0,0.9,0.93,1,8
tape,0.9016666666666666,1.0,0.85,0.9066666666666666,1,8
white,0.7933333333333333,0.6833333333333333,1.0,0.7823809523809524,7,6
banana,0.6666666666666666,0.6166666666666667,0.8666666666666666,0.7014285714285714,1,8
red,0.9666666666666668,0.9416666666666667,1.0,0.9657142857142859,7,8
fork,0.8216666666666667,1.0,0.8333333333333333,0.8899999999999999,1,8
flashlight,0.6583333333333334,0.6583333333333332,0.8,0.6723809523809525,1,8
coffee,0.8833333333333332,1.0,0.8333333333333333,0.8933333333333332,1,8
used,0.8699999999999999,0.9166666666666666,0.8333333333333333,0.8566666666666667,1,4
handle,0.9666666666666668,0.9,1.0,0.9333333333333332,3,9
plate,1.0,1.0,1.0,1.0,1,8
blue,0.9133333333333333,0.8333333333333333,1.0,0.8880952380952382,7,8
bandaids,0.79,0.8,0.85,0.77,1,8
screwdriver,0.8516666666666666,0.9166666666666666,0.85,0.8533333333333333,1,8
toothbrush,0.8633333333333333,0.9,0.8833333333333332,0.86,1,8
phone,0.8883333333333333,1.0,0.8666666666666668,0.9200000000000002,1,8
spoon,0.8833333333333334,0.8666666666666666,0.9333333333333332,0.8733333333333334,1,8
wired,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,8
opener,0.8833333333333334,0.9166666666666666,0.8666666666666666,0.8766666666666666,1,8
potato,0.9349999999999999,1.0,0.8666666666666666,0.9133333333333333,1,8
pair,0.8766666666666666,0.7916666666666667,1.0,0.8623809523809524,3,10
pliers,0.7633333333333333,0.9333333333333332,0.8333333333333334,0.8566666666666667,1,8
silver,1.0,1.0,1.0,1.0,5,9
bulb,0.8550000000000001,1.0,0.8166666666666667,0.8766666666666667,1,8
box,0.8400000000000001,0.8333333333333333,0.8999999999999998,0.8333333333333334,2,8
water,0.9066666666666666,1.0,0.8333333333333333,0.8933333333333333,1,8
picture,0.9,1.0,0.9,0.9400000000000001,1,8
towel,0.8633333333333333,1.0,0.8,0.8733333333333334,1,8
prescription,0.8733333333333334,1.0,0.8166666666666668,0.8866666666666667,1,8
onion,0.7483333333333333,0.6833333333333333,0.8833333333333332,0.7266666666666667,1,8
orange,0.8883333333333333,0.9166666666666666,0.9333333333333332,0.9133333333333333,1,7
brown,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,8
cap,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,2,8
shampoo,0.8800000000000001,1.0,0.8166666666666667,0.8766666666666666,1,8
object,0.7083333333333333,0.8,0.8,0.7533333333333333,1,1
pill,0.975,1.0,0.95,0.9666666666666666,1,8
pepper,0.9349999999999999,1.0,0.8833333333333332,0.9266666666666665,1,8
green,1.0,1.0,1.0,1.0,3,7
can,0.89,0.8150000000000001,1.0,0.8761904761904763,2,7
bottle,1.0,1.0,1.0,1.0,5,9
mechanical,0.835,1.0,0.8166666666666667,0.8766666666666667,1,8
small,0.74,0.66,1.0,0.7835714285714285,7,5
metal,0.8283333333333334,0.8,0.9333333333333332,0.8280952380952382,2,9
glasses,0.8966666666666667,1.0,0.8333333333333333,0.8933333333333333,1,8
Folder Number:  6000
Accuracy:  0.8797587719298243
F1-Score:  0.8851848370927319
Precision:  0.9203947368421053
Recall:  0.8975877192982454
conf_text/text_desciptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
lightbulb,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
measuring,0.8966666666666667,0.95,0.9,0.8966666666666667,1,8
apple,0.8066666666666666,0.9,0.7833333333333333,0.79,1,8
bell,0.7883333333333333,0.8333333333333333,0.8333333333333333,0.8099999999999999,1,8
folded,0.9099999999999999,1.0,0.8666666666666666,0.9200000000000002,1,8
frame,0.9349999999999999,1.0,0.8833333333333332,0.9266666666666667,1,8
scissors,0.8766666666666666,1.0,0.8333333333333333,0.89,1,8
bandages,0.74,0.7583333333333333,0.8666666666666666,0.7790476190476191,1,8
yellow,0.8433333333333334,0.725,1.0,0.8257142857142856,8,8
jar,0.6883333333333334,0.6333333333333333,0.8333333333333333,0.67,1,8
marker,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
computer,0.8883333333333333,1.0,0.85,0.9066666666666666,1,8
measure,0.8416666666666666,0.9166666666666666,0.8333333333333333,0.8400000000000001,1,8
syringe,0.9266666666666665,1.0,0.9,0.9400000000000001,1,8
allen,0.8583333333333332,1.0,0.8333333333333333,0.8800000000000001,1,8
soda,0.9133333333333333,1.0,0.9,0.9400000000000001,1,8
label,1.0,1.0,1.0,1.0,2,6
mouse,0.8966666666666667,0.9166666666666666,0.8666666666666666,0.86,1,8
stapler,0.9216666666666666,1.0,0.8833333333333332,0.9266666666666665,1,8
lime,0.8716666666666667,1.0,0.8333333333333333,0.8899999999999999,1,8
pink,0.89,0.875,0.9666666666666666,0.9038095238095238,1,8
light,0.9800000000000001,0.95,1.0,0.9666666666666666,2,8
lemon,0.93,1.0,0.8833333333333332,0.9266666666666667,1,8
purple,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
hammer,0.6416666666666667,0.8833333333333332,0.6666666666666667,0.7233333333333333,1,8
tube,0.7816666666666666,1.0,0.75,0.8366666666666667,1,8
bowl,0.95,1.0,0.9333333333333332,0.96,1,8
pencil,0.905,1.0,0.85,0.9066666666666668,1,8
plastic,0.93,1.0,0.8999999999999998,0.9400000000000001,2,7
mug,0.9183333333333333,0.9166666666666666,0.9166666666666666,0.8933333333333333,1,8
book,0.8433333333333334,0.8416666666666666,0.9,0.8357142857142857,1,8
black,0.9099999999999999,0.8083333333333332,1.0,0.8790476190476191,6,7
toothpaste,0.8099999999999999,1.0,0.75,0.8366666666666667,1,8
tape,0.9383333333333332,0.95,0.9333333333333332,0.9266666666666667,1,8
white,0.665,0.5633333333333332,1.0,0.6807142857142857,7,6
banana,0.6866666666666666,0.6333333333333333,0.9,0.7314285714285714,1,8
red,0.7583333333333333,0.5599999999999999,1.0,0.6916666666666667,7,8
fork,0.975,1.0,0.95,0.9666666666666666,1,8
flashlight,0.8016666666666665,0.8666666666666666,0.8,0.8100000000000002,1,8
coffee,0.9550000000000001,1.0,0.9,0.9333333333333332,1,8
used,0.69,0.6249999999999999,0.8833333333333332,0.6923809523809523,1,4
handle,0.7866666666666666,0.65,1.0,0.7747619047619047,3,9
plate,0.9333333333333332,1.0,0.9333333333333332,0.9600000000000002,1,8
blue,0.9833333333333334,0.95,1.0,0.9666666666666666,7,8
bandaids,0.805,0.775,0.9333333333333332,0.819047619047619,1,8
screwdriver,0.9083333333333332,1.0,0.8666666666666668,0.9133333333333333,1,8
toothbrush,0.8916666666666666,1.0,0.8666666666666666,0.9099999999999999,1,8
phone,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,8
spoon,0.8433333333333334,1.0,0.7333333333333333,0.8266666666666665,1,8
wired,0.8633333333333333,0.9666666666666666,0.9,0.9099999999999999,1,8
opener,0.8550000000000001,1.0,0.8166666666666667,0.8766666666666666,1,8
potato,0.8133333333333332,0.925,0.7833333333333333,0.8123809523809523,1,8
pair,1.0,1.0,1.0,1.0,3,9
pliers,0.89,0.9166666666666666,0.8999999999999998,0.8933333333333333,1,8
silver,1.0,1.0,1.0,1.0,5,9
bulb,0.9133333333333333,1.0,0.8666666666666666,0.9133333333333333,1,8
