Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
like,cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - like,,,,,,,,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
corn,cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,cube/cube_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
corn,cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,corn/corn_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - corn,,,,,,,,0.975,1.0,0.9666666666666666,0.9800000000000001
 ,,,,,,,,,,,
yellow,corn/corn_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
yellow,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
yellow,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
yellow,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
yellow,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
yellow,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
yellow,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
yellow,corn/corn_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
yellow,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
yellow,cube/cube_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) ,1.0,-2.0,1.0,2.0,-0.5,0.5,0.333333333333,0.4
Total - yellow,,,,,,,,0.3,0.4333333333333334,0.9,0.5521428571428573
 ,,,,,,,,,,,
cucumber,cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
cucumber,cube/cube_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) ,1.0,-2.0,2.0,2.0,-0.333333333333,0.333333333333,0.333333333333,0.333333333333
cucumber,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
cucumber,cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cube/cube_2 (nan) ,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.666666666667
cucumber,cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) cucumber/cucumber_3 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
cucumber,cube/cube_2 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
cucumber,cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cube/cube_2 (nan) cucumber/cucumber_3 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
cucumber,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
cucumber,cube/cube_2 (nan)      cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
cucumber,cucumber/cucumber_3 (nan)      cube/cube_2 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cube/cube_2 (nan) ,1.0,-1.0,1.0,1.0,0.0,0.5,0.5,0.5
Total - cucumber,,,,,,,,0.3083333333333333,0.45,0.85,0.565952380952381
 ,,,,,,,,,,,
looks,cube/cube_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
looks,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - looks,,,,,,,,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
green,cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
green,corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      banana/banana_4 (nan)      ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) banana/banana_4 (nan) ,corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) cube/cube_2 (nan) banana/banana_4 (nan) ,3.0,0.0,2.0,0.0,0.6,0.6,1.0,0.75
green,corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) ,corn/corn_2 (nan) cucumber/cucumber_3 (nan) cube/cube_2 (nan) corn/corn_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
green,cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_2 (nan)      ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
green,corn/corn_2 (nan)      cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) ,corn/corn_2 (nan) cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
green,cube/cube_2 (nan)      corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) cucumber/cucumber_3 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
green,cube/cube_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cube/cube_2 (nan) ,cube/cube_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
Total - green,,,,,,,,0.335,0.335,1.0,0.4854761904761905
 ,,,,,,,,,,,
banana,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      banana/banana_4 (nan)      ,banana/banana_4 (nan) ,cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) banana/banana_4 (nan) ,1.0,0.0,5.0,0.0,0.166666666667,0.166666666667,1.0,0.285714285714
banana,cube/cube_2 (nan)      banana/banana_4 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      banana/banana_4 (nan)      ,banana/banana_4 (nan) banana/banana_4 (nan) ,cube/cube_2 (nan) banana/banana_4 (nan) banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
banana,cube/cube_2 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      banana/banana_4 (nan)      ,banana/banana_4 (nan) ,banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
banana,banana/banana_4 (nan)      banana/banana_4 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) banana/banana_4 (nan) ,banana/banana_4 (nan) banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
banana,cube/cube_2 (nan)      banana/banana_4 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) ,cube/cube_2 (nan) banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
banana,banana/banana_4 (nan)      cube/cube_2 (nan)      banana/banana_4 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) banana/banana_4 (nan) ,banana/banana_4 (nan) banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
banana,banana/banana_4 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) banana/banana_4 (nan) ,banana/banana_4 (nan) cube/cube_2 (nan) ,1.0,-1.0,1.0,1.0,0.0,0.5,0.5,0.5
banana,banana/banana_4 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) ,banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
banana,banana/banana_4 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) banana/banana_4 (nan) ,banana/banana_4 (nan) cube/cube_2 (nan) ,1.0,-1.0,1.0,1.0,0.0,0.5,0.5,0.5
banana,cube/cube_2 (nan)      cube/cube_2 (nan)      banana/banana_4 (nan)      cube/cube_2 (nan)      cube/cube_2 (nan)      ,banana/banana_4 (nan) banana/banana_4 (nan) ,cube/cube_2 (nan) banana/banana_4 (nan) cube/cube_2 (nan) cube/cube_2 (nan) cube/cube_2 (nan) ,1.0,-1.0,4.0,1.0,0.0,0.2,0.5,0.285714285714
Total - banana,,,,,,,,0.24,0.36,0.85,0.4776190476190476
