Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
cube,cube/cube_4 (nan)      cube/cube_4 (nan)      banana/banana_2 (nan)      ,cube/cube_4 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) cube/cube_4 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - cube,,,,,,,,0.9666666666666666,1.0,0.95,0.9666666666666666
 ,,,,,,,,,,,
like,corn/corn_2 (nan)      cube/cube_4 (nan)      ,corn/corn_2 (nan) cube/cube_4 (nan) ,corn/corn_2 (nan) cube/cube_4 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,cube/cube_4 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_4 (nan) ,cube/cube_4 (nan) corn/corn_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      cube/cube_4 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_4 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_4 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,cube/cube_4 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_4 (nan) corn/corn_2 (nan) ,cube/cube_4 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      corn/corn_2 (nan)      cube/cube_4 (nan)      ,corn/corn_2 (nan) cube/cube_4 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cube/cube_4 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
like,corn/corn_2 (nan)      cube/cube_4 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) cube/cube_4 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) cube/cube_4 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - like,,,,,,,,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
corn,banana/banana_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,2.0,0.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.8
corn,banana/banana_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
corn,banana/banana_2 (nan)      corn/corn_2 (nan)      banana/banana_2 (nan)      ,corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) banana/banana_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,banana/banana_2 (nan)      banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,corn/corn_2 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,banana/banana_2 (nan)      banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,banana/banana_2 (nan)      corn/corn_2 (nan)      banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
corn,banana/banana_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
corn,corn/corn_2 (nan)      banana/banana_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) banana/banana_2 (nan) ,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.666666666667
corn,banana/banana_2 (nan)      banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
Total - corn,,,,,,,,0.4416666666666666,0.4749999999999999,0.9666666666666666,0.6157142857142858
 ,,,,,,,,,,,
yellow,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,corn/corn_2 (nan)      banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
yellow,banana/banana_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,corn/corn_2 (nan)      ,corn/corn_2 (nan) ,corn/corn_2 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) corn/corn_2 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,corn/corn_2 (nan)      banana/banana_2 (nan)      corn/corn_2 (nan)      ,corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,corn/corn_2 (nan) banana/banana_2 (nan) corn/corn_2 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - yellow,,,,,,,,0.95,1.0,0.9666666666666666,0.9800000000000001
 ,,,,,,,,,,,
fruit,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
fruit,banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
fruit,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
fruit,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
fruit,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
fruit,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) ,1.0,1.0,0.0,2.0,0.5,1.0,0.333333333333,0.5
Total - fruit,,,,,,,,0.825,1.0,0.7999999999999999,0.8699999999999999
 ,,,,,,,,,,,
green,cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,-2.0,2.0,2.0,-0.333333333333,0.333333333333,0.333333333333,0.333333333333
green,corn/corn_2 (nan)      corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) cucumber/cucumber_3 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
green,corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,corn/corn_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
green,corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cucumber/cucumber_3 (nan) ,corn/corn_2 (nan) corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
green,cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
green,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
green,cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) cucumber/cucumber_3 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
green,corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cucumber/cucumber_3 (nan) ,corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
green,corn/corn_2 (nan)      cucumber/cucumber_3 (nan)      corn/corn_2 (nan)      corn/corn_2 (nan)      ,cucumber/cucumber_3 (nan) ,corn/corn_2 (nan) cucumber/cucumber_3 (nan) corn/corn_2 (nan) corn/corn_2 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
Total - green,,,,,,,,0.29500000000000004,0.395,0.9,0.5133333333333334
 ,,,,,,,,,,,
cucumber,banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
cucumber,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
cucumber,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
cucumber,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      ,cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - cucumber,,,,,,,,0.875,1.0,0.8666666666666666,0.9099999999999999
 ,,,,,,,,,,,
banana,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) ,cucumber/cucumber_3 (nan) banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
banana,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,cucumber/cucumber_3 (nan) banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,-2.0,3.0,2.0,-0.25,0.25,0.333333333333,0.285714285714
banana,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,-1.0,2.0,1.0,0.0,0.333333333333,0.5,0.4
banana,cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
banana,banana/banana_2 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) banana/banana_2 (nan) cucumber/cucumber_3 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
banana,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,-1.0,3.0,1.0,0.0,0.25,0.5,0.333333333333
banana,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,-2.0,2.0,2.0,-0.333333333333,0.333333333333,0.333333333333,0.333333333333
banana,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) banana/banana_2 (nan) banana/banana_2 (nan) ,banana/banana_2 (nan) cucumber/cucumber_3 (nan) banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,2.0,-1.0,3.0,1.0,0.2,0.4,0.666666666667,0.5
banana,cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
banana,banana/banana_2 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      cucumber/cucumber_3 (nan)      ,banana/banana_2 (nan) ,banana/banana_2 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) cucumber/cucumber_3 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
Total - banana,,,,,,,,0.11499999999999999,0.3433333333333334,0.7,0.4319047619047619
