Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
corn,corn/corn_3 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
corn,corn/corn_3 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,corn/corn_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
corn,corn/corn_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,banana/banana_1 (nan)      corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,corn/corn_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
corn,corn/corn_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - corn,,,,,,,,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667
 ,,,,,,,,,,,
yellow,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) ,banana/banana_1 (nan) cube/cube_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) cube/cube_1 (nan) banana/banana_1 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) ,banana/banana_1 (nan) cube/cube_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,cucumber/cucumber_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) cube/cube_1 (nan) banana/banana_1 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cube/cube_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) cube/cube_1 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
yellow,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) banana/banana_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,banana/banana_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) cube/cube_1 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
yellow,cucumber/cucumber_1 (nan)      cube/cube_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) banana/banana_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
yellow,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - yellow,,,,,,,,0.9550000000000001,1.0,0.9333333333333332,0.96
 ,,,,,,,,,,,
cucumb,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumb,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
cucumb,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
cucumb,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumb,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumb,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
cucumb,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumb,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
cucumb,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumb,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
Total - cucumb,,,,,,,,0.8083333333333332,1.0,0.7833333333333333,0.8566666666666667
 ,,,,,,,,,,,
green,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
green,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
green,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
green,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
green,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
green,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
green,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
green,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
green,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
green,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,cucumber/cucumber_1 (nan) cucumber/cucumber_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
Total - green,,,,,,,,0.8999999999999998,1.0,0.8999999999999998,0.9400000000000001
 ,,,,,,,,,,,
ear,banana/banana_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
ear,banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
ear,banana/banana_1 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
ear,corn/corn_3 (nan)      corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
ear,banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
ear,corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,-1.0,0.0,2.0,0.0,1.0,0.333333333333,0.5
ear,corn/corn_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
ear,corn/corn_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
ear,banana/banana_1 (nan)      banana/banana_1 (nan)      corn/corn_3 (nan)      banana/banana_1 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
ear,banana/banana_1 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
Total - ear,,,,,,,,0.8133333333333332,1.0,0.8333333333333333,0.89
 ,,,,,,,,,,,
banana,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
banana,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
banana,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,-1.0,0.0,2.0,0.0,1.0,0.333333333333,0.5
banana,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,banana/banana_1 (nan)      banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) banana/banana_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,-1.0,0.0,2.0,0.0,1.0,0.333333333333,0.5
banana,banana/banana_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) banana/banana_1 (nan) banana/banana_1 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
banana,cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      cucumber/cucumber_1 (nan)      banana/banana_1 (nan)      ,banana/banana_1 (nan) ,banana/banana_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - banana,,,,,,,,0.7166666666666666,1.0,0.7333333333333333,0.8133333333333332
 ,,,,,,,,,,,
block,cube/cube_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
block,banana/banana_1 (nan)      cube/cube_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
block,banana/banana_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
block,banana/banana_1 (nan)      cube/cube_1 (nan)      cube/cube_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
block,banana/banana_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
block,banana/banana_1 (nan)      cube/cube_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
block,cube/cube_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
block,banana/banana_1 (nan)      cube/cube_1 (nan)      ,cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
block,cube/cube_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) cube/cube_1 (nan) cube/cube_1 (nan) ,cube/cube_1 (nan) cube/cube_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
block,banana/banana_1 (nan)      banana/banana_1 (nan)      cube/cube_1 (nan)      banana/banana_1 (nan)      ,cube/cube_1 (nan) ,cube/cube_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - block,,,,,,,,0.8083333333333332,1.0,0.7833333333333333,0.8566666666666667
