Token,Type,0-arch/arch_4,1-arch/arch_4,2-arch/arch_4,3-arch/arch_4,4-arch/arch_4,0-banana/banana_4,1-banana/banana_4,2-banana/banana_4,3-banana/banana_4,0-cabbage/cabbage_3,1-cabbage/cabbage_3,2-cabbage/cabbage_3,3-cabbage/cabbage_3,4-cabbage/cabbage_3,5-cabbage/cabbage_3,0-carrot/carrot_1,1-carrot/carrot_1,2-carrot/carrot_1,3-carrot/carrot_1,4-carrot/carrot_1,5-carrot/carrot_1,0-corn/corn_3,1-corn/corn_3,2-corn/corn_3,3-corn/corn_3,4-corn/corn_3,0-cube/cube_3,1-cube/cube_3,2-cube/cube_3,3-cube/cube_3,4-cube/cube_3,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_4,1-cucumber/cucumber_4,2-cucumber/cucumber_4,3-cucumber/cucumber_4,4-cucumber/cucumber_4,0-cylinder/cylinder_4,1-cylinder/cylinder_4,2-cylinder/cylinder_4,3-cylinder/cylinder_4,0-eggplant/eggplant_2,1-eggplant/eggplant_2,2-eggplant/eggplant_2,3-eggplant/eggplant_2,4-eggplant/eggplant_2,0-lemon/lemon_1,1-lemon/lemon_1,2-lemon/lemon_1,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_3,1-orange/orange_3,2-orange/orange_3,3-orange/orange_3,0-plum/plum_4,1-plum/plum_4,2-plum/plum_4,3-plum/plum_4,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_2,1-semicylinder/semicylinder_2,2-semicylinder/semicylinder_2,3-semicylinder/semicylinder_2,4-semicylinder/semicylinder_2,0-tomato/tomato_2,1-tomato/tomato_2,2-tomato/tomato_2,3-tomato/tomato_2,0-triangle/triangle_1,1-triangle/triangle_1,2-triangle/triangle_1,3-triangle/triangle_1,4-triangle/triangle_1 
cob,object,6.871128793604761e-08,1.3385549066208632e-06,1.3448191208828248e-09,5.336485651592109e-06,2.6650349072866025e-06,0.9997658876087969,0.9925774630149455,4.517041978276899e-05,0.9999965673533583,0.20451010314870696,0.8823330133794033,0.008841974850500143,0.9888322759561978,0.9891013960704048,0.6218055617642081,0.9823313646851605,0.9995827327209267,0.0067537829376359245,0.9663582137431166,0.0029834942094306835,0.9974249685493102,0.9999995006291209,0.9999988858512422,0.9999909532057001,0.9997684466042778,0.9996604611083059,6.879127298102834e-06,4.617042122891605e-06,0.0001232108453626908,0.0010654871897405923,0.0004938641430294783,6.270309611281736e-08,3.807429937589058e-06,8.28189068211442e-06,0.06553366875900685,0.0012764758483857358,0.7468197216839594,0.9999977189098928,0.9986472759716177,0.9195833851510083,0.002652826157429835,6.359752229442322e-06,0.007491303059495544,0.008323701626731517,0.0006512820518802633,9.535274386493024e-07,4.416553013117189e-06,1.743172039132142e-06,1.0779441724215916e-06,1.0705396875799326e-07,0.007311953004088686,1.6700676059461017e-05,6.551779357610091e-06,1.097551623838081e-06,7.393021059426967e-08,1.7812827882112301e-06,6.840479192594209e-07,1.6586208544289544e-05,9.445698870094511e-05,0.00014780648863285865,6.472586527366763e-05,0.0006009181474471321,2.2153433180687903e-05,4.623941238245829e-06,2.6024424447326446e-06,0.10168083853165083,0.2211216571613308,0.9260317933132028,0.04016415350117614,0.00029245808710969695,0.0004168667115024224,3.2837563299302185e-09,0.0009104352696505468,3.445085811512544e-05,0.800331404198351,0.006355335222508499,0.0004718014498489448,0.015004491221375421,2.96313509433663e-06,1.85386529364491e-06,3.03960343541119e-05,1.2987369859983135e-05,3.3150058495660573e-06
colored,rgb,0.8765878800399644,0.9778597594452031,0.994737249459103,0.9995459113916932,0.9983279519357224,0.9440835092103508,0.037366199368687826,0.9983179513826611,0.0004628944393152762,0.18753399164735882,0.10145062886895183,0.0682292128933226,0.05060512905857636,0.03667149323277543,0.03580989677452907,4.2249898648932495e-09,2.115501857603623e-09,1.2286394571368343e-09,7.993625748846231e-10,2.549437109620069e-10,1.555729416752272e-10,0.0002759980274246874,0.0002037141544687732,0.00016008525925806656,0.00015106122702360277,0.0001509026107036879,1.0,1.0,1.0,1.0,1.0,0.9995698228091857,0.999747946185062,0.999750602959552,0.9996958627993363,0.9997653809761975,0.9982148579842635,0.996466988364307,0.9949320703649597,0.9946788591425954,0.9781943521421683,0.9999999999999885,0.9999999999999494,0.9999999999998188,0.9999999999992002,0.0018760614828375005,0.0011402570615312048,0.0008673986307868504,0.0006677445902704806,0.00012462260397625775,0.8583016135197967,0.7853852290806852,0.8165880914743927,0.9999999973510179,0.9999999999254452,0.9999998264534228,0.9999993739897259,5.116330700021913e-07,1.1742267323200183e-07,9.049735307717117e-06,4.965947310447362e-05,1.6373025908376747e-09,1.508466385119966e-11,1.500173593942056e-11,1.4992837553512477e-11,3.056697253660671e-11,2.5496527812215743e-11,1.9941405903802658e-11,1.9939751419217163e-11,0.9906932041272597,0.9999610473292687,0.9999659981783917,0.999984774415897,0.9999921382144425,1.7994991927423992e-05,0.0004955770705175042,0.0008667303233213754,0.006269441536908973,1.1700507248563484e-06,0.0007480270497211178,0.1508381411423088,0.18081932728887834,0.19716173989488014
colored,shape,0.9999182770623644,0.9999922549847534,0.9998904505291494,0.9999967979832565,0.9999993638840775,0.0073843948843748414,0.9991059421316774,0.9660646827203022,1.444467795035189e-05,1.56585357216566e-06,1.2347396809054848e-07,2.0175817583255254e-06,6.989096963734766e-06,6.989096963734766e-06,9.209570751796459e-05,0.9981690212047506,0.17237102873565682,0.9999994226073409,0.044078780036414605,0.9999663263087498,0.06064715383485092,0.7134189433742256,0.01584453700353573,0.059271994269716126,0.14515676860806262,0.17994047482073877,0.007431133667813046,0.002959729752556278,0.7163300887546328,0.972240076475371,0.07325969667445313,0.9997184313542862,0.9996903189975062,0.9996698150707451,0.999308643609569,0.9991437336197735,0.9998491994045428,0.9776753583019426,0.9105652946670556,0.997119491382108,0.9304978476409779,0.999536777443423,0.22141622414938097,0.07958244821233935,0.49148223374584027,0.9995352362553537,0.9962793765963007,0.9964424163088171,0.9135452949927952,0.4797276433382424,0.7662575530595269,0.8471152558554735,0.8349694625960858,0.004014873880883048,0.2115593147902019,0.15412237443100524,0.009851174485259923,0.2649807360170426,0.008906928314716504,0.0016088134732928762,0.14729262378169633,0.5189625018938351,0.1059045834883713,0.003100741449068423,0.02745786880941888,0.030075017246563664,0.00013863789353421154,1.7361172692170736e-05,0.06513335129433429,0.1898326056702977,0.48036242771605236,0.9999505998920032,0.9753433822443351,0.9886431636440534,0.00015361205087019192,0.10581674926464872,0.05178965162713023,0.00019719990982188784,0.9997189370357681,0.3945125134482762,0.9930949710389039,0.1059216117228337,0.999418511321535
colored,object,0.9999033735594286,0.9998975346783281,0.9998403457396094,0.9998424397547658,0.9999205967449036,0.07376591268863844,0.9376753283963007,0.9998991107104447,0.0004939451284051319,1.8016397698953598e-05,1.6671009837416722e-06,0.00017299664082357028,1.7057080065416363e-05,1.4862877892687964e-05,0.00013188697534041778,0.3351430436156515,8.464848227373392e-05,0.9936684628993352,8.553728527326809e-05,0.7929624890035395,4.5123229897650675e-05,4.2303851790149344e-05,1.7926531957299143e-06,9.650880065842878e-06,2.8297880251259345e-05,9.260675768853483e-05,1.1630766984120039e-07,1.4048494279114807e-07,1.3794556427201222e-05,9.497953209107143e-06,2.0524110942372754e-06,0.9999962190348474,0.9999365985564033,0.999936869606364,0.999799638304308,0.9998682594759319,0.9887508482194286,0.08811624437414921,0.06349048754770543,0.7482323588804067,0.12402357830843984,0.9980717402008432,0.06136506254592456,0.015609002780092899,0.03350670118572781,0.9718704100944849,0.5441027887548151,0.79857767261067,0.24334788161680626,0.48088546265935056,0.9086016217684989,0.9926164714038263,0.9956211842653109,0.9959871552356137,0.9999081964009661,0.9998801113750787,0.9987018216791715,0.5177478841865126,0.16189186547842105,0.13625725696810492,0.673948887687961,0.00031924689050655914,0.004596649298165882,0.004043902400562135,0.0023207821706937725,2.0709743652454267e-05,3.8533355578964465e-06,5.109499452577537e-07,0.00014596891912077876,0.0003106954221712494,0.06215486395282726,0.9249775091008233,0.0801007838538567,0.1378694215392606,1.8995112745820723e-05,0.0017856615740087227,0.0028140762238752022,3.798387268234621e-05,0.7667897783244929,0.0007867141365822561,0.00779413648558307,0.0006459120701013547,0.031799129766365744
corn,rgb,5.8144389516279356e-39,9.40816124417078e-40,6.642797375287767e-41,1.8747011699546012e-42,4.579183043224301e-41,0.08959390415367877,0.8898575574160583,9.00877724024932e-05,0.9738778705901859,0.8155265604237566,0.42290282926262046,0.8997145111463305,0.8804266016598805,0.8578487329927811,0.8591531850397973,0.8766930204419655,0.7622500230564622,0.6920097208015933,0.5591229733435115,0.1595593074637513,0.05677554774920291,0.9941957219006987,0.9954363890568401,0.9955019558550338,0.9956711894671012,0.9957121709373837,1.7688262450669472e-24,1.9045212070782806e-23,1.9766196774336933e-22,5.235845099853482e-21,3.881936860165238e-17,1.0104869669915403e-07,5.140748093379802e-08,5.0271571382363187e-08,4.990172269304259e-08,3.623978870849587e-08,0.9905350787011821,0.9926451180485067,0.9933323798470475,0.9934456994118993,0.9955584435177706,0.006030151075277395,0.011817917359720946,0.023866741083955596,0.04762371161876505,0.9974433622675158,0.9967114468334766,0.9972715195602168,0.9977637793888228,0.9973306468108656,4.785598973579826e-12,6.948962924853376e-12,3.733168066807189e-12,0.00018326529466391347,2.0815782765964265e-06,0.00020841115017061608,0.00034518221953874187,1.0485234161484972e-06,4.3402796419383555e-07,2.211807920669423e-09,1.6541320346795664e-10,0.052502511722692095,2.2832977486023333e-06,1.3207336101384952e-06,5.782962921165249e-07,0.0006215975159707379,0.00024904483682465706,7.122778619584702e-05,7.112268766103528e-05,2.2206152140043763e-40,4.77092677368625e-44,3.9883882627804435e-44,1.3913594840178957e-44,5.891958309657102e-45,3.83670956210731e-24,6.654159256128935e-28,1.9281467625411946e-28,4.394287780910456e-30,4.0707568852733256e-25,3.847468436544104e-31,1.6438271466936337e-35,1.1406522594806073e-35,9.536728658310522e-36
corn,shape,1.2508719549809365e-08,1.3155184377994704e-05,1.8435340104152326e-10,5.381997404782788e-07,3.2495029706419365e-05,0.8939343230428002,0.7397286644971731,1.255937638308258e-07,0.9999992924033381,0.006606739221744812,0.2720186782199993,0.00020720726590431178,0.9333503481012151,0.9333503481012151,0.023299377308693896,0.033589315442618575,0.05561967268033692,1.3251435599871368e-06,0.015540955790412184,4.8011533161546965e-06,0.08599346207600875,0.9999999787760112,0.9999909817327146,0.9999844716701601,0.9994906057794879,0.9996161712752146,2.1860196520267884e-05,6.403523515016526e-06,0.001491944872199248,0.0009468902187274722,0.0010549821133847442,3.106048905432291e-08,5.28950590660937e-06,1.2336930072314665e-05,0.13121264193251844,0.004860087709072457,0.04687079069118236,0.9999996389515187,0.9591722848779819,0.881920255616109,2.530396406864552e-05,2.8836837091880914e-06,0.005665510767643274,0.007231268214836921,3.905998944523303e-06,2.4806765183918707e-09,2.376050967905037e-09,8.579246908420822e-11,4.08552640423359e-10,2.850126780052253e-10,0.015441304847792955,8.197447619681265e-05,3.96419132745675e-05,2.298237572293253e-06,1.1554070921011038e-07,2.376711089743399e-06,1.7427454507569217e-06,2.408845825697215e-06,3.751420953150942e-05,0.00020022675854357088,0.0001546638422009987,1.7558030671531616e-05,9.689293561469546e-07,3.0885806462686356e-07,2.5064107572930835e-07,0.0234663763323168,0.06576261222375082,0.9145681195142381,0.00985927885226871,0.0002757962139101995,0.02486396077736579,3.065225450369215e-10,0.011307008027999818,4.745583373991151e-05,0.9285252265464207,0.0008082874981540649,0.0057744919124175,0.2253081046263453,8.654793425370816e-09,1.4592135592776082e-07,3.593765726592669e-06,2.134972623427382e-06,3.6695421592815185e-06
corn,object,1.0498449581709643e-07,2.620285650945962e-06,5.76966923290862e-10,1.86246713843972e-05,6.677527642463607e-05,0.8254120926286667,0.9680663956675327,2.5466917269609816e-05,0.9999987929751563,0.3843927730488462,0.9635219926815901,0.01554616476874893,0.9970847156954906,0.9972366829011423,0.6404191804354457,0.9952262805989261,0.9991940576600264,0.020756586683123864,0.9849867901074196,0.012898222343635737,0.9924979696466202,0.9999998102702967,0.9999920340484804,0.999982091417314,0.9996403356872975,0.9997174465939002,2.4374350350071024e-05,1.2145878477424498e-05,0.002220455172093001,0.003503491795279954,0.0014839421547887738,1.8584618058934495e-09,5.541929917382024e-07,1.5646864796100376e-06,0.004562207795494507,7.285734172369635e-05,0.61154290263645,0.9999973603328823,0.9970812344222704,0.9085325499917886,0.002643884348990166,1.8480503787427549e-06,0.0006028470719700553,0.0009684840549891834,1.8500027305984997e-05,1.3382610822987273e-05,1.6745837318674997e-05,1.812910975862599e-06,2.2319764843684155e-06,4.7501524308062343e-07,0.00040167793053556795,2.248916518686672e-06,1.1604226716500767e-06,2.9644791318729744e-08,1.9382823779276254e-09,1.5943331570682803e-07,4.7245987654680584e-08,2.9033072159225597e-06,2.2991023840186658e-05,3.1922508967186705e-05,1.273980614953181e-05,0.0007628003189058193,2.5001851937034092e-05,6.255789401865031e-06,5.749998955830798e-06,0.2046262132339839,0.45278712987069314,0.9728922466874655,0.12721422035645635,0.00016060847725876337,0.00021502573083249251,9.032675480964303e-10,0.00032626019699253354,9.376858869089528e-06,0.5906957088460889,0.0006487176582723014,0.0004627446817754329,0.011025511538102611,1.0124624678205083e-06,6.521764904768953e-07,2.3653097471132343e-06,2.808193633812368e-06,1.2993385172536712e-06
cube,rgb,0.9999999996628739,0.999999999918439,0.9999999999868723,0.999999999999051,0.9999999999926323,0.003263100720404556,2.194038938039762e-05,0.1524602143391564,8.799490026239914e-07,0.001677561281378524,0.0022655672875814365,0.0005471991502398946,0.00048127554013537954,0.0004172828062320658,0.0004081592936127159,1.812450462842948e-09,1.5151066758811504e-09,9.483935578026247e-10,8.866902794726312e-10,5.53740102406592e-10,5.278718537742012e-10,2.4262877816105617e-06,1.6865636979795667e-06,1.402338668938242e-06,1.3125312198270461e-06,1.3037630290324589e-06,1.0,1.0,1.0,1.0,1.0,0.71135963108997,0.8082714369532689,0.8102729887291391,0.7890767026586828,0.8289369046981048,0.018874053081666568,0.011664862304250819,0.008935526242767772,0.008635068812878444,0.0030794105871637,0.9999999609845718,0.999999857457707,0.9999996343422635,0.9999987774633454,5.662732827275222e-06,4.728472965351781e-06,3.4299575051349083e-06,2.4570931902383765e-06,8.220573252770067e-07,0.42248175911871977,0.3214036975652711,0.39160347927414224,0.9994664527707411,0.9999837779573916,0.9890965327662383,0.9704004215321849,7.14115445483223e-07,3.79676325664758e-07,2.471610893305825e-05,0.0001523624333723358,8.74173313446557e-09,3.3650554356714237e-09,4.228489332064837e-09,5.622712414544977e-09,8.042908109457395e-10,9.48630840349916e-10,1.3659194928404116e-09,1.362302973099943e-09,0.9999999999705851,0.9999999999999367,0.9999999999999449,0.9999999999999758,0.9999999999999876,0.7715548265625901,0.9980826881796314,0.9991090430123416,0.9999253216174493,0.7744677989310412,0.9999482217632814,0.9999999339237841,0.9999999485633768,0.9999999545117081
cube,shape,0.9276508587744431,0.9943959735517602,0.9889033230963723,0.02236052637959604,0.00011301820306231742,1.2744967456805213e-09,5.821338159535184e-16,0.0002926535506066677,1.0493278366752637e-07,1.8231100132875706e-06,7.840276376181821e-08,3.620676283876017e-05,5.905000083261514e-07,5.905000083261598e-07,1.5391887378036403e-05,2.028896032759917e-15,8.096675916654034e-18,3.7601244207854156e-05,1.3015030882302658e-11,2.5750538482773648e-06,3.854466998212202e-17,1.3700829451809125e-14,1.9789869179605606e-08,1.0155605242399078e-07,0.015313698540340969,0.2339434674338159,0.9992244711623506,0.9997244588987,0.9999821110114396,0.9998162053983742,0.9999295960588178,0.9999409922884996,0.9999675792695568,0.9994149873364321,0.9984368008164392,0.9994461193254376,4.877291771085125e-11,2.050833271430067e-17,5.762428177385482e-15,9.244718166335921e-11,0.09278631261821231,0.049070258079604315,2.2308306041181125e-09,3.1733529069558655e-07,2.022234849452904e-05,5.028312409283013e-05,0.00015702699311582278,0.00012233356240223396,0.0058977996389263255,9.88803107402882e-06,0.00042521716188926385,0.007699859759249932,0.0029769902075746078,0.9982909536172243,0.9921979560219384,0.9994896497435541,0.9989357753747344,0.11297489238056979,0.4501935924955589,0.19555827882423932,0.24843607292780343,0.999912375359318,0.9997191487392101,0.9954509633058932,0.9936801736524302,0.0030376297083969236,6.534883364203223e-05,3.050155063767163e-05,0.00043108038596822496,6.736947113456344e-05,0.6525588560614682,0.005750080159843047,1.3197082999395617e-06,1.2183179403736675e-05,5.037891390513227e-06,1.9282670654538326e-08,0.0069841665216856105,0.0001643212673581049,0.31261172512183427,4.53312654160468e-06,0.2504185100146953,6.932083448686656e-05,0.3749972693881387
cube,object,0.9845841917030332,0.9962397339144053,0.999884444055283,0.9411187246839846,0.7977547794602823,5.443412381391599e-11,1.0374293345922137e-11,0.005363220050561279,2.6593431686690484e-10,2.345845061076303e-06,1.630417084313542e-07,9.311523389600455e-06,5.662632899993402e-07,5.547962933943657e-07,9.610831311559837e-05,5.993855683718413e-13,5.6228439070790813e-14,7.049384870210457e-06,2.594474161731733e-11,1.6457306830149927e-06,4.890886275062972e-14,9.969812754831949e-12,2.160865134284943e-08,1.6568698618319848e-07,0.0002909293445283765,0.001049574698853655,0.9999870385578498,0.9999998339989535,0.9999999908046032,0.9999999467069491,0.9999998250358879,0.9997728389882927,0.9998989765112395,0.9991262856860242,0.9983807729811371,0.9995190858402031,8.93595456701212e-08,7.146550237583413e-13,2.241962961183901e-11,9.244410299602291e-08,0.006797970057766536,0.8176525055075079,1.095517821788342e-05,0.00012854215837679493,0.0019696367599834176,9.69803530684011e-07,4.9961228583520015e-06,6.355272143763876e-06,7.398170380399965e-05,1.595827340206027e-06,0.0013532267344139929,0.030848265044167295,0.02179595765749299,0.9911766408912959,0.9989828808644075,0.9990364031663316,0.9986418920112773,0.013515436420211057,0.03467674287214415,0.026146248903965136,0.04755943546312786,0.9676154527196762,0.968291637838566,0.7781197116609784,0.6540956252847381,0.00014371849916081843,6.466498549442355e-06,3.1019482210741626e-06,9.817516424138458e-06,0.0021955606314049045,0.9987930529859937,0.9693334469037759,0.022129672867295686,0.14741825525186814,1.515979609812575e-05,7.878938939029808e-06,0.008183229259157335,0.002267856656184543,0.18744825620990438,0.000641775503137415,0.48356638140186037,0.00863450223958599,0.8601140705468991
cuboid,rgb,0.9883475696119162,0.9917612805272724,0.9938198125143743,0.9961003526353716,0.9948273664854473,0.13797171011394227,0.06519899425023533,0.2840966928194943,0.04255428835867877,0.03689696782572096,0.03833464592209897,0.033752652728441704,0.03342797946722336,0.03308805326144008,0.03303096821584952,0.018438534021882773,0.01862415466979579,0.019545949572677048,0.01968462909789039,0.022876892230291882,0.024692991727030357,0.02334100231572287,0.022981590303524597,0.022729974466226186,0.022670751363869396,0.0226699357558179,0.9886060781413478,0.9853986548238196,0.9808531642250864,0.9699240200118519,0.9071802260819881,0.44905322487439436,0.4723736852461818,0.4730408308337537,0.47024366741886936,0.4814067296410254,0.07119882663070745,0.06641714321419492,0.064512352096624,0.06419221838921998,0.056857347438344766,0.4016243979435386,0.3729345221656579,0.3344209685890959,0.3018609348367312,0.025743900691819845,0.024995155507617963,0.024723302144985707,0.024551708387765093,0.022634043735304976,0.5719323880003591,0.5559351905698187,0.5719689755959262,0.4284712783266601,0.5881907946245863,0.375512972202947,0.3482167228540327,0.12952391157597407,0.12482300302227613,0.23674058385598895,0.30359937476914467,0.02119370554429254,0.043576037556046505,0.0446988497129955,0.04720571286780426,0.031002751573089737,0.03285032986335241,0.03437300545506456,0.034402613355133095,0.9930528762531896,0.9975310427049313,0.9975905596983112,0.9979127659592602,0.9981437386507092,0.7898812135798958,0.8978862440811132,0.9091541789548063,0.9386421976497933,0.7382202803356502,0.9256208590791607,0.9753451856167552,0.9763857239097385,0.9768799685278601
cuboid,shape,0.9707225307015886,0.9843122431094782,0.9760477012863201,0.2866281917467172,0.19199322270997907,6.117156304839611e-11,9.490669506289622e-16,0.0001971529569079286,9.372880732521043e-08,1.880212144341433e-05,1.4327888214791533e-06,9.2661591928462e-05,6.194159269971351e-05,6.194159269971439e-05,1.6468390135963227e-05,2.4026943369750083e-13,5.018867223201051e-17,0.000972940867285202,7.283914767990304e-09,0.00013104893243931135,1.443653687694171e-14,1.4796956877204816e-12,3.005260462135698e-08,3.460840242981801e-07,0.016819463413104335,0.1035501677291253,0.1176140990428546,0.15503392691821963,0.9987519096352987,0.9676110591575849,0.966620075102484,0.9999587506357714,0.9999885060942186,0.9996325115440087,0.9989906868277804,0.9992187803444882,3.145819521041293e-08,2.956672695617154e-15,3.83524182541113e-13,1.7628804564030836e-07,0.27912258272251594,0.18398747440148872,8.373670657131092e-09,1.0483045914874394e-07,1.6492628731825368e-06,0.00037020656928113735,0.000808303491571992,7.261460308205502e-05,0.0007593113825974586,1.020986311850657e-06,3.474160325163841e-05,0.0004388475910588643,0.00016504363531622554,0.5658708764098568,0.3731924243249309,0.9744034400704842,0.6833549646998397,0.0001301389552531661,0.000330516947553651,0.0006768430089977006,0.0006593416383968912,0.9237264411444917,0.8502162849279137,0.18717994045825362,0.23617877501862156,2.3621756124613306e-05,3.073649605802678e-05,9.649747896835134e-07,5.040998380098568e-05,2.0607336867988505e-05,0.8131383441740998,0.00605374446284265,8.841629310968721e-07,1.2354546382714957e-05,2.9357274127976344e-06,1.2501564625087185e-09,8.690846939615202e-05,1.5688835653056609e-06,0.8280272399027916,6.613988070826645e-07,0.03111810947119585,3.3853012687462597e-06,0.054597261485126856
cuboid,object,0.9925823812471937,0.995560400637869,0.9993106542598162,0.8222363185993337,0.9535021526067211,3.0125289753179833e-13,1.205425577660832e-14,6.723857723068198e-05,2.2770601906136265e-10,1.0932983315971035e-05,7.807202382183345e-07,1.9949132906561223e-05,9.869404634779852e-06,9.568346439335199e-06,2.6326307980617637e-05,1.0678740532133985e-13,6.521342344536999e-17,4.91861345724435e-05,1.5701947804337227e-10,3.0128124795995607e-05,4.798789459086905e-15,5.59243977291207e-13,2.3060562819546172e-10,5.8036209916960994e-09,2.9534656629106674e-05,0.0023541561289629693,0.9977422263346752,0.9993602335497571,0.9999995860776031,0.9999754037734229,0.9998951693622288,0.9998968911432318,0.9999516897735041,0.999539873143964,0.9990257961858379,0.9994832187028571,6.310073687051126e-08,2.3588982276376538e-14,1.7289566562154913e-13,3.560905867020968e-07,0.0006877212158182448,0.6598062877511283,2.789090115142467e-07,2.5954208173206335e-07,3.0620587869240466e-07,1.1235916810045674e-05,2.9892244765600652e-05,2.296534229870146e-06,3.3564929724734116e-05,1.050166267044259e-06,5.590692537819624e-06,0.0007687766418468471,0.0006204176792165098,0.7383350100029573,0.9260948432472342,0.9906335719456688,0.9403734958994378,5.015620265394209e-05,0.00010561442642889332,0.00034681372096677913,0.00044505046671268516,0.25447930469846297,0.36573140543144805,0.03677234442719284,0.019320804838234673,7.216106262545907e-07,2.9098395754839863e-06,4.987334357905148e-08,3.6308827382062933e-06,3.9200764853784404e-05,0.9919477387359882,0.2911291934531983,2.814147066392861e-05,6.230572481023307e-05,5.64338468093309e-07,2.5986208132709095e-09,0.0001173789958167434,1.0964049074007768e-05,0.24671519908295347,1.0345241487892953e-06,0.030690568458143826,6.806017191873972e-06,0.2402534592375196
cucumber,rgb,1.3842992726947714e-29,8.926724509042905e-30,2.059769837316486e-30,3.8732116089353513e-31,2.9774391411477363e-30,0.8071945825080801,0.8868895956260584,0.09963247375682463,0.7786599100047288,0.6627050768471789,0.24075261380097254,0.6936563537386986,0.6264479847788254,0.5520024698806003,0.5518143575438647,0.003988218130542024,0.001575185041115846,0.0010731993465582664,0.0005605225196273463,9.343991652036395e-05,3.2378694946279675e-05,0.7672941061438522,0.7860390169610311,0.7723294021973504,0.7748132739150072,0.7763269766284718,3.48759703323252e-07,1.1911904124088123e-06,3.3112492713248336e-06,8.382129703855112e-06,0.0001539127491734435,0.0012519693106597884,0.0009436816985690307,0.0009321421317092367,0.0008534259896519205,0.0007484178792211631,0.999407287271963,0.9993332463461262,0.9992792226364032,0.9992725068456563,0.9989990092644276,0.9999657981391633,0.9999642661033996,0.9999622543759953,0.9999593478105785,0.939522370478187,0.9084114028745014,0.914478628202121,0.921921951421421,0.8372795320045939,5.31337147119224e-08,5.6843960331516006e-08,3.8452619663459707e-08,0.9754693052059318,0.8659102286258807,0.8935492265154641,0.8787888364614239,4.838165101874213e-07,1.2532359452064548e-07,1.586112980987283e-08,4.640794647225531e-09,4.148562197009981e-05,3.826261186133224e-09,2.407978020116573e-09,1.2459329359105129e-09,4.425175371557827e-07,2.0094784281012406e-07,6.322800397286197e-08,6.326194167480113e-08,4.2474480058372924e-30,6.543121427706051e-32,6.054499730059797e-32,3.842110777116048e-32,2.6557475760584414e-32,4.431114279538555e-20,1.9782174483170695e-22,9.508841962014742e-23,1.172695050606905e-23,1.2811826484909445e-21,4.0084460137507254e-25,1.7160269775768552e-27,1.4219390313750488e-27,1.2969426252390673e-27
cucumber,shape,0.0006379265292417301,0.01969935025155908,0.004746878557678605,2.4032244638980837e-06,1.2583867380755092e-06,0.91416969534051,0.9999989858412413,3.5022555834030562e-09,3.3083825028559106e-08,0.01939760588236566,0.002852896820032817,0.0016955393786097857,0.08085784767318636,0.08085784767318603,0.00506262869583858,0.999999104716432,0.9999902576595459,0.0014832469211221928,8.674875571787054e-05,0.3622079814092847,0.29156686496067763,0.9996437134133757,0.00761494101232679,0.00011679341507526632,1.942539122833566e-05,2.18243488063683e-05,5.947702595198766e-07,1.4400161681641024e-05,9.418399217854359e-07,1.2147087630550915e-05,1.2748114701743045e-06,0.005924633772795184,9.276254977063371e-05,8.426070285914087e-05,3.4237285560723193e-07,9.568530940801402e-06,0.9999928592930685,0.9999985216821962,0.9999574886284345,0.999942388119959,0.9997575285732596,0.7275084699404608,0.12296429795700504,0.0013840489217167007,0.0812834135408951,0.2131874452753756,0.3809421511605189,0.029083741744663386,0.23235626922286795,0.9067252134048697,0.0030713000618836773,2.023615460586788e-05,2.5639898310929762e-05,1.6935497913027722e-06,3.852493121458616e-05,5.97487769997727e-08,3.283579180823027e-06,4.887750848635774e-07,9.412370344530899e-08,1.9141645184374296e-07,2.925112611719744e-06,8.887200453949327e-08,2.099235952178182e-06,1.3271369995638588e-07,4.3204551241693956e-07,2.0031751805073845e-06,1.80195286615612e-07,9.476197786045657e-07,0.00038270703988763435,0.02579572660194758,0.010020541350693381,0.2460330536029415,0.00011715926494690507,0.0004919520188825079,2.749324746749243e-06,0.00041555619491962854,8.282275942542566e-05,4.52482740603881e-06,0.026863643472959164,0.0005490146526913894,0.1470621116512735,2.1030054083462217e-05,0.001585891477539051
