Token,Type,0-arch/arch_3,1-arch/arch_3,2-arch/arch_3,3-arch/arch_3,4-arch/arch_3,0-banana/banana_1,1-banana/banana_1,2-banana/banana_1,0-cabbage/cabbage_1,1-cabbage/cabbage_1,2-cabbage/cabbage_1,3-cabbage/cabbage_1,0-carrot/carrot_4,1-carrot/carrot_4,2-carrot/carrot_4,0-corn/corn_1,1-corn/corn_1,2-corn/corn_1,3-corn/corn_1,0-cube/cube_2,1-cube/cube_2,2-cube/cube_2,3-cube/cube_2,4-cube/cube_2,0-cuboid/cuboid_3,1-cuboid/cuboid_3,2-cuboid/cuboid_3,3-cuboid/cuboid_3,4-cuboid/cuboid_3,5-cuboid/cuboid_3,0-cucumber/cucumber_3,1-cucumber/cucumber_3,2-cucumber/cucumber_3,3-cucumber/cucumber_3,4-cucumber/cucumber_3,5-cucumber/cucumber_3,0-cylinder/cylinder_4,1-cylinder/cylinder_4,2-cylinder/cylinder_4,3-cylinder/cylinder_4,0-eggplant/eggplant_3,1-eggplant/eggplant_3,2-eggplant/eggplant_3,3-eggplant/eggplant_3,4-eggplant/eggplant_3,0-lemon/lemon_3,1-lemon/lemon_3,2-lemon/lemon_3,3-lemon/lemon_3,0-lime/lime_2,1-lime/lime_2,2-lime/lime_2,3-lime/lime_2,0-orange/orange_4,1-orange/orange_4,2-orange/orange_4,3-orange/orange_4,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_1,1-potato/potato_1,2-potato/potato_1,3-potato/potato_1,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_4,1-tomato/tomato_4,2-tomato/tomato_4,3-tomato/tomato_4,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3 
cuboid,object,0.00041922235136906694,0.3395254743367322,0.9144938320535335,0.05768823384828972,1.7688182211069523e-05,0.0034902686435214396,0.044490436405630815,0.25131422117278596,4.953058481497965e-06,1.0960460572194146e-07,0.0001420642223308198,5.845536284855843e-07,2.1312913383549125e-05,2.6551288971267146e-12,8.89932518019063e-05,2.743577215476622e-08,1.5536483160721072e-07,9.338017419787529e-08,0.9226061156689592,0.973099437424479,0.9829590989970121,0.9998679049319813,0.9997868787680426,0.9298846104457077,0.9997952281878151,0.9999643692672916,0.9999748731179412,0.9997233950304055,0.9999888461334866,0.99999673346019,2.8373321793391567e-09,7.125483673489458e-06,3.8045691616704307e-08,0.008060533387193149,3.081352396095405e-07,0.9832203251000299,0.877747773169452,6.943137387033361e-05,1.343415909249691e-06,9.375517363832297e-08,1.1090083135378696e-06,2.1184420629415025e-07,4.727076708352318e-10,0.0008975766003830617,0.025682522105006166,0.1293403752320397,0.005916584957572894,0.9994341934820803,0.8788490278540473,0.8402111611540833,0.8304118089413939,0.7445403327387111,0.48933748010754546,0.5075287069791541,0.5850642253592523,0.46289105915583295,0.3646254444363546,1.5307926831589413e-06,3.749149849308752e-07,0.0002967206029541864,0.0011208989148125935,7.706307501208981e-07,0.00011177707749943558,0.0005360800547276729,5.708604575407667e-05,0.04325388220761253,0.998723051331022,0.5105988032560459,0.9533873517154203,0.9988390996616464,0.9998996177255349,0.00015655431871459586,0.0005435311174002346,0.06268129244005083,0.20881430269002885,0.007579062847185979,7.796990556798857e-05,0.6713823419603582,1.6536216817083394e-07,0.8903235676286976
cucumber,rgb,0.9999745709992389,0.9999843321605072,0.9999814155564799,0.9999781938211976,0.9999804749564822,0.22984588198445255,0.20722636999987665,0.16238100683967788,0.4595368383519578,0.20430801165971793,0.20011272595840296,0.6285088791470945,0.0016548201658288732,0.0006048486682115588,0.0005313536243328665,0.6247918592470293,0.6290111154053135,0.596461213006536,0.6039628731697086,0.9999862464545385,0.9999852778656848,0.999984786624826,0.9999805724386076,0.9999784800175114,5.0878770653153044e-27,9.785691326453888e-30,1.954398730829337e-30,2.9487500938006864e-30,1.4548826340717794e-30,9.475388797646008e-32,0.9995927218159806,0.9996230496870344,0.9995929092497701,0.9995278036139083,0.9994796560995978,0.9992990202150083,0.9999834933744698,0.9999823855411204,0.999979714709928,0.999976919435992,0.7645834651146273,0.6919881177833993,0.5185164067747458,0.6529366912564465,0.7261409940170052,2.306956643527796e-07,1.825269399655548e-07,7.273950145944649e-08,8.529246404100562e-08,0.9891005284599345,0.9444732125112077,0.9435904565545414,0.9323506676299175,5.7219464656412974e-08,6.162390444006809e-08,2.7023447783814134e-08,2.3744840892249787e-08,5.321028499511974e-05,1.6752039471289692e-05,1.0644835589841424e-06,7.054685442685952e-07,6.505040151739286e-08,7.891763248724478e-08,3.458488981454262e-08,9.896066802812028e-09,9.911174305643388e-09,0.0012225670061219644,0.005135217616125144,0.0008122812912926363,0.005240029080848232,0.0006552655485743549,2.0635264248426784e-07,2.3418130476616816e-07,1.171408294919874e-09,1.6895111164199831e-09,0.9999839992936301,0.999983869588218,0.9999827413937539,0.9999788364915642,0.9999810168759019
cucumber,shape,5.713205885292001e-05,2.887134386008073e-05,0.0036041909928586327,7.536035907429998e-07,7.875508275721727e-07,4.943901293350304e-06,0.6058233195528268,1.1505163722912965e-07,0.23982415886071498,5.903241836751494e-06,0.006922912373418812,0.001175566503572554,0.999326266778762,0.996821889645526,0.9043133445250261,0.9971497113187394,4.242127823624788e-05,6.818414265628797e-06,0.008531983240169454,0.00012816785970377314,0.0011085583693552486,0.0001549197952988741,0.0001442635308996184,3.7369564701729788e-06,0.0014896885708093807,0.0006222272592254848,0.007279350234061073,0.0012884282464284413,0.0011272998191444036,0.00018785007129749803,0.999995240168503,0.9999107388423746,0.9999712675652288,0.9998723885021283,0.9995419822411551,0.9992626188455135,0.01271805220856662,0.01574109748426857,4.937362133811872e-05,0.023879721145704982,0.0007747672044317872,1.8288343135477766e-08,9.816407000721694e-08,0.10213901664661502,0.020431609946117854,0.009418790860309856,0.0031911491122339733,0.002322052259376167,0.00030194090749048754,6.879437088431796e-05,2.82331614025351e-05,1.4216972703461995e-07,1.6117286131316413e-05,6.6411571340734e-05,2.8553639644172098e-05,4.2866583577812714e-06,7.374359365203761e-06,6.871879561703385e-05,8.220501501867814e-06,1.8296410212978139e-06,8.560833140963919e-05,1.6495170753190766e-07,9.664572518156917e-05,5.2722477769899365e-06,6.771347113467733e-05,0.0354027577745733,0.09378034757266084,3.6419538085555535e-05,2.669894322083209e-05,7.074420770046186e-05,0.0001424615404951334,1.3263217433018738e-07,2.0065109740826014e-06,8.48150630683024e-06,4.862711911370194e-06,0.012286750381695846,6.537557474645631e-07,0.0001262341640030604,3.001452946713234e-05,0.014402578547295158
cucumber,object,0.953603921795995,0.021551600294556935,0.41571096488038234,0.00044347049402858227,0.01997293439472415,0.00952017855035656,0.999894445216597,4.609069330165606e-06,0.999939370887332,0.8486141805275946,0.9674054841010749,0.9827710094657112,0.9917300451425565,0.9997113810091861,0.777975401000047,0.9988020946288375,0.1380157543433884,0.010136235730192173,0.19054563449990153,0.33923692390506677,0.638218219144522,0.03858633245613903,0.09062475794098461,0.004160461173913714,1.8082941865860538e-07,2.442516999260211e-08,6.635898149397736e-07,1.4343732938955412e-07,4.555399673921742e-07,1.4364134963905043e-08,0.9999987090091993,0.9999601057363641,0.9999961212163242,0.9999143653264321,0.9998151234898989,0.9994789347477402,0.10404428774561134,0.9814042767041934,0.36497918319723494,0.8811083730622313,0.1308273949189626,0.0006725785837386908,0.0005556006447938753,0.8481896842078291,0.35922791727650766,0.03323534726183971,0.00938975281070515,0.000282776075899505,0.001044461168290126,0.1791803273820112,0.010531403059810401,0.0005114011846203369,0.008751754108768318,0.00015174698873628183,0.00023873551400149768,1.6479180735863964e-05,3.7127976306072505e-05,0.0022681558425288635,0.0010947402797519472,8.50371249963457e-05,0.02155488356439235,1.0073997545662611e-05,0.0011848278247523663,0.0002353488481830724,0.0007781765101096537,0.004714968821318389,0.8709481984815771,0.04760122453823051,0.10617888048729776,0.01317385973226532,0.00518921722888353,1.2854239183886653e-05,0.00012630731494127223,4.651793804405439e-06,6.174563894557602e-06,0.9307397912767835,0.004149131614804178,0.01187957142009098,0.05347957740180751,0.5198890579968632
cut,rgb,0.9478041041033811,0.9483572904941515,0.9203565645066065,0.7429170712637877,0.7752669470403037,0.00672771073716352,0.006945210034369586,0.006739837187220548,0.0529409872487883,0.054389577123454234,0.053802221746425384,0.03479730332757496,0.006993173141225454,0.006969803107579637,0.00707892974578846,0.013513642344094683,0.013279760884882266,0.013327391707369353,0.013024100682694675,0.9261356520369501,0.8981203211574557,0.884401691615607,0.7819866918156134,0.737725452613857,0.9983255838827444,0.9998244424770525,0.9998994918848806,0.9998885335365154,0.9999123615139379,0.9999674575138303,0.08263245684279792,0.09399468283929092,0.08395086842147553,0.07730734453709925,0.07260976051069587,0.06101232387982968,0.8713083994644119,0.8326593085170451,0.8097455128754449,0.7677868685760515,0.03210567535775061,0.029700487133441894,0.028213111046378157,0.01752603922545688,0.012297037711404349,0.2593234009621815,0.2796692236067307,0.3154640735649593,0.25694471826878057,0.41362344368187914,0.6163151701088212,0.28246095065075316,0.24210302894684466,0.11865995680516613,0.10182007738188867,0.12180454746081464,0.1146415425696647,0.025477871545566622,0.02159353636719909,0.02923630388714146,0.022045323117638644,0.022842404018133238,0.01103108115853801,0.012243469556582443,0.015302452770960866,0.015277988033051105,0.22952046320182745,0.10713070086558778,0.2410115218383473,0.09927294267790877,0.23392631481084405,0.01076998804116392,0.011660353006767486,0.05892489164504022,0.027597561771323893,0.8934257662982394,0.880994107509488,0.8493287117807021,0.83047949066346,0.831763524848133
cut,shape,0.9999921013340136,0.9999168566800948,0.9998882157866051,0.9998602052754533,0.999762722677861,0.9962217279895584,0.003914830312674826,0.2666549211065585,0.9929433940213945,0.9964327924499266,0.9999883427431865,0.5064280262493528,0.35696552002468324,0.011764880545278808,0.002842058951009578,5.5340953518538204e-05,1.6499917464616817e-05,9.391729033993447e-05,0.005147277586114703,0.0004875931045529104,0.24843709834873887,0.5238271157447946,0.39238263688673136,0.00026956809146057705,0.20117032872211488,0.3202627930883575,0.9954332988180796,0.11389565123031076,0.7401339155856144,0.5230763473058256,0.00023133800879599455,0.002888591875386066,0.00030990737746681713,0.0004326134189635713,1.8173111912871938e-05,0.002012257699370098,0.00930477069827589,1.1482933619966418e-07,7.205379322158346e-08,2.9614135069197276e-09,0.9789226131238314,0.9679518254110951,0.0011473251830255101,0.5350080674565054,0.9144577547182765,3.2337916264764235e-07,2.825257060904159e-08,3.035246252659923e-05,2.3012509930078094e-07,0.00017968026754760718,4.309472396253189e-06,0.0004020371877485219,1.3559539262841018e-05,7.858664906654073e-05,7.413381281747409e-06,2.525093850354067e-05,3.303787103123498e-05,0.009191051208955485,0.00023447320545082523,0.0006044624476980062,8.95534474070852e-05,4.104834067940346e-05,4.7302610887849997e-07,1.4435073637078353e-06,3.9874105089624816e-06,2.8153466405819466e-05,1.9669236442514447e-05,1.8101549819315685e-05,5.5074330490024495e-06,0.002696595273756805,0.006799588197367422,2.377880667136792e-06,1.542760583330807e-06,1.0550915454863168e-05,1.2282261883604885e-05,0.5395346049646128,0.7403807921395091,0.17119006429064862,0.00014137374253199637,0.019555333208258936
cut,object,0.9999860569703759,0.9998475655439379,0.9999254036972967,0.9998579835330552,0.9997104091206663,0.9765831881534368,0.0004887484884537349,0.11800363660523577,0.9575123180237047,0.9840831654476161,0.9999107743294384,0.20391866564481997,0.06609739256982312,0.0025514794155462933,0.002175016675058358,3.350600538195609e-05,1.5159371123625829e-05,6.915237517505304e-05,0.005657323655914407,0.0014542714417511533,0.5439168240633381,0.8165745299292781,0.6906338835666668,0.0015664440036235983,0.036571056597958326,0.0708694190344592,0.9919540492376383,0.040855767285904,0.6132453756215825,0.473750828318255,0.00015276612906966244,0.001958018680221157,0.0002402504672443547,0.0005460376940371457,2.2357560161234366e-05,0.002577701780465721,0.08470854708275097,6.917923991238655e-07,5.237157902699216e-07,1.1268674955707094e-08,0.8564623932481925,0.7095575947942759,0.0016712746752603738,0.22239857615150488,0.7056820255676913,3.0721239513076533e-07,2.9791480771489046e-08,2.0563823648845175e-05,1.4007415449068753e-07,0.00020145542752797617,9.371207493661657e-06,0.000596596500505018,1.8325732897927194e-05,2.603300616160758e-05,3.0476010601424018e-06,9.309831383115004e-06,1.3255224766411273e-05,0.0025090242163030565,9.83574722825871e-05,0.00033059746909385964,3.1776062907695304e-05,2.0109829396684135e-05,2.170352857877975e-07,4.4285790257836653e-07,8.661804123473881e-07,6.37161584108507e-06,1.9457966982071635e-05,1.8354775175128752e-05,7.042508293218411e-06,0.002607779721565815,0.007233885528758382,7.823811733143837e-07,3.4470088102045296e-07,3.6809404458763495e-06,2.4895182683492425e-06,0.7706471178296144,0.7858455205022915,0.537307268523902,0.0003526486000095651,0.10436050759047975
cylinder,rgb,0.9999999352599693,0.9999999772436506,0.9999998419491959,0.999987666408186,0.9999964469784554,7.747238870470868e-07,1.012376238072824e-06,8.007052681749394e-07,2.5421440667387152e-05,1.3883752126979471e-05,1.3255838600632093e-05,1.1817119432640144e-05,9.658959432677348e-09,6.588709414318271e-09,6.383899383468474e-09,1.2284402419654316e-06,1.203814023428639e-06,1.101487200696774e-06,1.0780388116850726e-06,0.9999999697290511,0.9999998698687208,0.9999997981696195,0.9999972262847411,0.9999881950719923,0.9716705099424833,0.9999564159918225,0.9999885817828628,0.9999884104951952,0.9999933089671385,0.9999994839836719,0.14167207251264383,0.31721729998106113,0.17221505015806426,0.12944276373420294,0.09692091053895353,0.043884160109125665,0.9999994668924581,0.9999985416683426,0.9999961144279523,0.999988795528773,1.4415390899775702e-05,9.270725244835252e-06,5.1278083757372234e-06,2.2890358086452827e-06,1.4638001275840567e-06,0.4659537773558344,0.5531117185337032,0.6367533606675742,0.3492884260113187,0.9997662201688848,0.9999899709800786,0.9969971107130791,0.9927162794690579,0.006581881707042998,0.0031113072500464924,0.005264995497513336,0.0036093362854381227,3.4497342756518766e-08,1.5381849500860094e-08,1.2969698613829437e-08,6.172008829013093e-09,3.844232537509149e-09,2.2606293204651805e-09,2.3712522695934796e-09,2.3895148809177703e-09,2.3931700236899336e-09,0.9159236276357945,0.2617660168766082,0.9259128860572906,0.19814633314384883,0.9080527387654214,2.7563035042484047e-08,5.4547120158422435e-08,2.135116258859914e-05,3.5421713076534204e-07,0.9999997319202633,0.999999616799565,0.9999989838235207,0.99999700457057,0.9999979033552712
cylinder,shape,0.0078003146038806695,0.0021594080147207505,0.03927069930031754,0.7237596000163586,0.9989041043385362,0.9487513873293373,0.15589855451558976,2.9757130513925422e-05,0.014655636091317195,0.010554224287290198,0.00035366487548332956,1.0296783980245505e-06,2.852455872096307e-05,3.210055670483539e-05,0.00011129920538449777,0.9815240891632095,0.9999970910858057,0.9987382135039022,0.9451187993631238,0.02804419030842737,0.8863562004050815,0.9715290784052225,0.993586377491466,0.9997575073313039,0.01230529428244415,0.06863011936978965,0.9935982330179655,0.0023291563366897835,0.9999543928739293,0.9999424683197282,2.6984540109737596e-05,0.09749035039083788,0.005141312964929243,0.10017408765565741,0.7215144707440496,0.4559439683559841,0.9996849154060826,0.9999972213632148,0.9996462436447192,0.9997712431371071,0.21699108583916082,0.39937291719489126,0.9999999803726553,0.010778837656045395,0.0017001244951742626,0.9442386643073638,0.006481093956297852,2.007877428907477e-05,4.170131726503441e-06,0.14605386008058382,0.8511793592262196,0.9958521623665658,0.14744763209426912,4.6144615996891805e-05,0.00042422546609383955,0.00011204142702716941,8.331020843762544e-05,0.010293674894144926,0.19343317461417217,0.9999516760511742,0.4365288471852467,0.9769427897848694,3.9675803284322223e-08,2.50356975378669e-07,3.0272604689735292e-09,7.0925805445191205e-06,0.9980034874875596,0.9998582477702128,0.9999974283844729,0.9999129196068846,0.9996102115097304,0.0021179794732625584,0.00015756188450377845,0.0011874370899847464,0.001106365675937656,0.019865944920682565,0.9999944028470984,0.9998601486649694,0.9999901440646034,0.9996678608634325
cylinder,object,1.2358582162800825e-05,4.073128595486592e-05,0.20862737581393978,0.25886918173323886,0.9134165996801796,0.6602264044388978,0.032463003328618914,2.941758752121462e-07,1.5878569444950415e-05,2.074224854165573e-06,3.518584005734224e-07,2.4496132097143466e-09,7.366212021539894e-06,7.176868788253659e-07,3.732244110337344e-05,0.057014715137331924,0.9556405467522456,0.13399135664320405,0.20059014455575122,0.22694065693729057,0.8886861200107058,0.975108109476745,0.9857585111925449,0.998563355701601,0.0823362062042462,0.6486278899964851,0.9988911947720903,0.06918520758936911,0.9999846751605197,0.9999896377001372,1.3816484349700187e-05,0.014902762157736208,0.0011316895747444343,0.03280542123469257,0.37612925747575754,0.21760865173832772,0.9997481231649756,0.999982608139047,0.9993626056923015,0.9996095189676961,0.0018217711844363072,0.00039076076385234567,0.9971308831287904,0.00021587604902993616,0.00011541933021608501,0.8650566085632819,0.006155529039216005,0.00040839516075933334,4.599501071027974e-05,0.24683111311421446,0.9644735587307737,0.9496718827081239,0.22337687444945753,0.00011073209880239804,0.0017974259118611247,0.0002182579746979738,0.0001692206900934751,1.1708255005781226e-05,0.0002847906705573319,0.8243740763813191,0.0014538983406135251,0.023211746598388035,3.1466098922098063e-10,1.4528908008296674e-08,1.4846484949120818e-10,4.706041069729381e-07,0.9984613838035129,0.9995857994471571,0.9999770375748469,0.9997309401626389,0.9995747713914828,1.9380612682941942e-05,3.10512939500084e-06,0.0004232122198657407,0.0002163706829247431,0.0778763004982272,0.9999979825968218,0.9997568243583929,0.9999550816898058,0.9992000386057492
cylindrical,rgb,0.9979252118915724,0.9984883528072113,0.9965875752469098,0.9754809078772648,0.9845793331259888,0.001568664950044813,0.0017470116680110268,0.001625382198592207,0.011137381979227376,0.009915376498055557,0.009735959199194313,0.006968607571143177,0.0005137887609853629,0.0004793694534059446,0.00048110564094947796,0.0022295325888599333,0.0021962280794533035,0.002153599143088555,0.0021139516926446415,0.998037084368154,0.9963605619980237,0.9955550246606919,0.9859800757424148,0.9755296768512,0.9993895657403822,0.9999799867375603,0.9999906531812258,0.9999899586598646,0.9999927069338153,0.9999982097102244,0.13256286444330398,0.1843920979704253,0.14233474667360257,0.12621800256410565,0.11264682474462441,0.08300611192801659,0.9936243934740869,0.9900006544542493,0.9854946599333132,0.9775753042109475,0.00691903487728878,0.005920732448776711,0.004981593133168731,0.003028922661317268,0.0022083414272427507,0.6288014769570086,0.6676373744898063,0.7180022944531694,0.6033979014564577,0.9225838797768479,0.980977022436807,0.8168709503083884,0.7555507377729743,0.2002184646908834,0.15363018591327499,0.19728482547601095,0.17531723647285086,0.0016394076982527914,0.0012525649803071899,0.0015764383070423827,0.0011215043212480192,0.001115680991627705,0.0006791398522235175,0.0007552575850571984,0.00089349609182371,0.0008932483059089631,0.6898479256221912,0.31462252510636224,0.7097019086510975,0.28231771858678534,0.6927271095373492,0.001433961721395765,0.0018379894076033076,0.033720019825000856,0.006417800766406203,0.9953253983767072,0.9944734862920995,0.9915426835777578,0.9874463205753847,0.9887798189154464
cylindrical,shape,3.703524311722759e-07,5.40616913185999e-10,1.7601941963946097e-05,4.4727854824493477e-11,7.024742794218441e-05,0.14089473748594877,0.9964173982954703,9.93691882031099e-10,1.8960094740491558e-08,9.2899172694041e-09,1.7313889545233336e-13,2.4010193705517445e-11,2.4115283833080806e-06,2.4103515377157437e-07,8.137719426850341e-05,0.008464628779878849,0.000172693345115199,2.5160000165896092e-06,6.12939252416788e-05,0.04080975585952987,4.142848576900328e-05,2.94375412456515e-07,6.179517289196115e-07,0.12031940181566655,0.0005132946683687636,0.000651330365070077,1.0943866467253422e-05,1.9100935695704517e-06,2.417525693606681e-05,6.809472460632603e-06,1.656390450907233e-06,0.0007712938276850619,0.00014017452526185966,0.0011331169737306159,0.005027276141686034,0.00012537471485884894,0.99956180442313,0.999938374776061,0.9996300880177859,0.9996408651099503,0.0006615154162262314,6.8467234206308e-08,0.7326544989986326,0.0005737132801478756,4.027235376610331e-05,0.016155958723857312,2.6141015186740526e-05,0.0001404748842060529,0.0010504534784783498,0.016444809708662477,0.3649236589215255,5.353989730716473e-05,0.0004453798190512199,0.0007466846043969519,0.09946679320457508,0.029719297072079657,0.007393816571454719,8.646482891877226e-05,0.038206569663018705,0.9202625565165599,0.0005550446367284522,0.009682652282982677,0.008311051897817192,1.4940796618922101e-06,8.322006265679833e-06,6.282946708304599e-06,6.539238926310684e-05,0.00048093670811759104,0.24248914764667115,0.009563215289868083,1.147089087722786e-05,0.0074720746053145055,0.0006683489887543456,0.000948725922202045,0.005759942479488601,0.018054694921287664,0.9996534372327615,0.0017324366644957704,0.07122682284039039,0.05683338013043221
cylindrical,object,8.337294447257212e-07,1.965582904866886e-08,0.001602436021406659,3.274106539779712e-09,0.0002964158280373132,0.07400568446536367,0.7811808948785897,1.1664949541814505e-10,5.362297061311412e-09,7.239362026007578e-09,5.728738677776898e-13,1.893508605423645e-11,2.1797173432190902e-07,3.0026993674906147e-07,0.00041808274634470204,0.004109565964894376,8.35896304245228e-05,1.6254317887248148e-06,3.397589060100668e-05,0.596844798820434,0.0002795178011829108,4.087354084733238e-06,7.424143646902729e-06,0.7521875600560829,0.00710692752278189,0.015708213760195457,0.00012855318822245653,2.051633583046381e-05,0.00026348490928876974,9.69489704014545e-05,6.275886953551192e-06,0.00041831048496425346,0.0001689184083629188,0.0005241404936594808,0.001511485649147625,0.0014370077325838863,0.9997196042525449,0.9999351840965951,0.9995742765860297,0.9998697708821155,0.00028937701957092393,3.368853516130505e-07,0.07663420083594845,0.0008698660393763951,6.539803267666671e-05,0.009293623963412554,8.595373132402461e-05,4.333323866992873e-05,0.0005302404873166843,0.0043320566146526655,0.20953994340417975,9.372763699034475e-06,0.00018969986167939728,4.741970301127825e-05,0.011426873591935838,0.0016530223897515562,0.0005396980982433882,4.8591938582825125e-05,0.01032870735230677,0.6975858284611008,0.0004892785954804834,0.006446836071678555,0.004204921871784089,8.223060943604621e-07,3.6921865932828543e-06,4.228927712815097e-06,6.095611102741176e-06,4.834172996482255e-05,0.026151711091860427,0.001288088304525605,2.5205738544924733e-06,0.003536947767441673,0.0006206005388216125,9.866617418141744e-05,0.0007595260185206225,0.09994230579296247,0.999967184263048,0.07737766300816752,0.8988719523020984,0.5273974681411364
dark,rgb,6.557011109931446e-10,5.4829321046168506e-11,3.8620470145679345e-10,4.068581859687399e-09,5.747664136135693e-10,0.9991827662259155,0.9987281157515094,0.9991563003375576,0.9999831547106779,0.9999969779813519,0.9999971139429031,0.9999630198329206,0.9999999885655865,0.9999999957197159,0.9999999964181794,0.9999534837499113,0.9999507829200242,0.9999615071507197,0.9999579895970773,1.1545264330111725e-11,4.882284959274098e-11,6.121812304862368e-11,3.98595872005605e-10,3.124520351514445e-09,0.9999999999999998,0.9999999999999991,0.9999999999999993,0.9999999999999987,0.9999999999999989,0.9999999999999987,0.00035729661848935554,6.788146794076506e-05,0.0002269651578406545,0.00030435270492091795,0.00045103902299771346,0.0011904371780997278,3.095302225329018e-10,5.737334949539871e-10,2.439969244386303e-09,7.1368983890775634e-09,0.9998975948243128,0.9999448877485552,0.999982936678178,0.9999553781355139,0.9998712251267163,0.115698557439639,0.09555284687949836,0.11900906910296706,0.2978205415341371,2.094387020751113e-09,1.562806475084305e-10,3.6548470401855394e-08,9.257328881618901e-08,0.9851602828547599,0.9932278122543657,0.9931127599349259,0.9958862748394957,0.9999999999155667,0.9999999999702662,0.9999999999974594,0.9999999999977494,0.9999999999995219,0.9999999999897082,0.9999999999941924,0.9999999999985816,0.9999999999985627,5.790889765558503e-05,0.0009245954550673146,6.266657119768222e-05,0.0013343916302053598,8.926691252053268e-05,0.9999999948391511,0.9999999832509069,0.9999989866008718,0.9999999942283728,2.0719258377071973e-10,2.3598612047115935e-10,4.996291945984218e-10,2.987153673458021e-09,1.3277200080687e-09
dark,shape,0.11357333308161009,0.00021521807755973743,0.00030421894564873145,1.4877327056435735e-08,3.665318551590104e-06,1.9691909269019575e-07,0.05439863841604581,2.6207986643329982e-05,0.3758091951031,0.07604588586749128,3.586375597678053e-06,2.0733579123071905e-05,6.62200534707691e-05,8.53069105227036e-11,0.0040580296186604,4.617901219213113e-08,9.775966149526075e-06,1.014786024017835e-05,1.5256833302381177e-07,0.0022969567261384937,5.2321351983971615e-05,0.0034400805867854487,0.0033105164525372025,0.0008773158128484213,0.000347469596966556,0.00017600854744835934,7.884243639322419e-07,0.00027015225706305336,1.501311890148214e-06,1.203723323706587e-05,1.2345228802178848e-10,1.0585710622348461e-08,6.584992126607767e-10,2.8370934920178877e-06,1.9602415832075767e-09,1.160643470633002e-05,7.678898896174454e-05,0.0002851639822084334,0.00016536693857460043,3.888747608027423e-06,0.9999899228658777,0.9999633166213543,0.6552413798877829,0.9822265950285282,0.9860027990136466,4.020515453532637e-06,1.153090704902894e-09,4.1528317699054655e-08,4.0665679346955946e-06,0.10340118279748443,0.03474567960970601,0.9028714998919142,0.5575887756445757,0.07650817125079135,0.29142938258576784,0.45463902622319935,0.5997427196917828,0.9996429703642115,0.9999808130020551,0.9997727578374709,0.9996613581028678,0.9998215098994184,4.969905401469006e-05,4.220388792146888e-07,4.3835166881932075e-07,4.6583608950402225e-06,9.273390075099332e-09,4.869923035841534e-06,6.290966122462654e-05,0.00042864696135157276,9.834509771109729e-05,8.940561513226248e-08,2.446247301503346e-07,3.4906093475574762e-06,2.3332188402980469e-07,4.6510770342585525e-05,0.0014969464072128991,1.91432209727494e-05,8.219067493430133e-06,1.4887783518607338e-05
dark,object,0.00011518849459857832,3.0503438206687698e-06,3.788546926210106e-07,2.3990798932312596e-08,5.874368141025275e-07,0.008997524401681944,0.4052561755052874,0.02172064359919131,0.9615840573269985,0.9679785701508211,0.24640929069861078,0.15515550830646094,0.9915901787191466,0.25630788695218615,0.8476755168809952,0.0012845806122049855,0.00490232629869477,0.01275253231141711,0.0014657694456188177,9.260642782315288e-08,1.9122077771014014e-07,4.803044475812187e-07,1.0070646629553174e-06,5.874328651155334e-07,0.9999979279263276,0.9999973743185688,0.9999793726850873,0.9999995232464257,0.9999885983909488,0.9999976116368332,4.498687851521896e-07,1.4857667500262988e-06,5.613506683201907e-07,2.244140749885336e-05,4.491401382969282e-07,3.580891382372105e-06,1.3752712203309285e-08,1.6866233571946531e-07,1.9878912173233443e-07,5.14273071778203e-08,0.9999975861118338,0.9999739798906628,0.9713795245449015,0.9994016085860314,0.9981314839887374,0.0007737348000420726,1.6258651584215947e-05,0.00010425939916965247,0.0014574338423147114,4.7555953982727525e-06,4.667124097453324e-07,0.0002310035774777304,4.8097054894930693e-05,0.3572912804161332,0.4928344837657298,0.5125054216250892,0.7295861130518575,0.9998865602343217,0.9999781932394334,0.999917308124103,0.999942378015292,0.9999763517787493,0.9276356172178805,0.9229289279726154,0.9188543840676714,0.9788563266566114,1.4929902985130615e-06,9.558207498964692e-05,4.78591679491199e-05,0.0010339838782539416,0.0002619615320291226,0.11937039259928943,0.13712525421945315,0.2215649143185124,0.4389364738351165,2.3001113178806506e-07,3.110760385232612e-06,2.9599309550791954e-08,1.7895021517103708e-07,2.7134958659379688e-08
